"taxon","n_samples_present","n_dates_present","first_date","last_date","window_days","t_stat","q_value","t_stat_quad","q_value_quad","shape","beta_std","beta_std_quad","date_significant"
"ASV_161",23,5,2024-05-01,2024-07-10,70,-4.02089088903416,0.00713385826771654,1.31577100134772,0.449619402985075,"linear decrease (early-season)",-0.410067628140119,0.134189276295679,TRUE
"ASV_162",61,6,2024-05-01,2024-07-10,70,6.10467246416851,0.00713385826771654,-5.80589753892166,0.0212818791946309,"hump (peaks mid-season)",0.518660304214319,-0.493280914069802,TRUE
"ASV_163",69,6,2024-05-01,2024-07-10,70,-4.00675898724425,0.0116903225806452,1.66888773170746,0.345613079019074,"linear decrease (early-season)",-0.417155431062174,0.173754518217425,TRUE
"ASV_164",39,6,2024-05-01,2024-07-10,70,-0.837915174393518,0.568044454225352,0.0820000999039651,0.982007209569064,"no significant date pattern",-0.0923350291220195,0.00903618510103946,FALSE
"ASV_166",35,6,2024-05-01,2024-07-10,70,-3.63484304132703,0.00713385826771654,-0.420883058424224,0.863220283309382,"linear decrease (early-season)",-0.305960425898203,-0.0354278943985855,TRUE
"ASV_167",5,4,2024-05-01,2024-06-12,42,-0.961815579447924,0.543476762638857,0.119654498945253,0.97011598587998,"no significant date pattern",-0.120904369151211,0.0150412358939064,FALSE
"ASV_169",47,6,2024-05-01,2024-07-10,70,-14.9866855685771,0.00713385826771654,3.10789484815657,0.06795,"dip (troughs mid-season)",-0.863283827164392,0.179027038639058,TRUE
"ASV_171",52,6,2024-05-01,2024-07-10,70,4.52158482605984,0.00713385826771654,-5.41720186167087,0.0212818791946309,"hump (peaks mid-season)",0.408757716447952,-0.489727624827218,TRUE
"ASV_172",60,6,2024-05-01,2024-07-10,70,1.70922020027345,0.228312,-2.00653422906866,0.282710578842315,"no significant date pattern",0.200177064990826,-0.234999628210051,FALSE
"ASV_173",40,6,2024-05-01,2024-07-10,70,1.60229402960441,0.228312,-4.26347970910319,0.0212818791946309,"hump (peaks mid-season)",0.17408337077253,-0.463216024909956,TRUE
"ASV_174",67,6,2024-05-01,2024-07-10,70,1.51287524305106,0.270790841584158,1.33076358224409,0.47663785046729,"no significant date pattern",0.175355532865053,0.154248719288977,FALSE
