"grid","beetle","fungal_unit","n_samples","beetle_n","fungus_n","shared_n","beetle_only","fungus_only","both_absent","jaccard","exp_jaccard_null","sd_jaccard_null","z_score","p_pos","p_neg","p_perm","q_perm","p_fisher","q_fisher","direction","beetle_is_target"
"genus","Heteroborips seriatus","Raffaelea",69,21,10,9,12,1,47,0.409090909090909,0.195454847173318,0.0591297956886821,3.61300186191042,0.0035,1,0.007,0.158666666666667,4.25293410337153e-05,0.00289199519029264,"co-occurring",FALSE
"genus","Heteroborips seriatus","Any Ophiostomatales",69,21,44,18,3,26,22,0.382978723404255,0.283140707494591,0.0337409819813647,2.95895406852135,0.0085,0.999,0.017,0.266086956521739,0.0146568403030815,0.166110856768257,"co-occurring",FALSE
"genus","Heteroborips seriatus","Ophiostoma",69,21,23,12,9,11,37,0.375,0.235027370370488,0.0510018830739438,2.74446003153602,0.0125,0.9985,0.025,0.303571428571429,0.0112071446872039,0.146554968986513,"co-occurring",FALSE
"genus","Heteroborips seriatus","Sporothrix",69,21,34,15,6,19,29,0.375,0.269743852126565,0.0409600592517982,2.56972645538384,0.0195,0.9985,0.039,0.412121212121212,0.0194043856952348,0.183002393876191,"co-occurring",FALSE
"genus","Heteroborips seriatus","Leptographium",69,21,20,10,11,10,38,0.32258064516129,0.206577160363107,0.0470166406070048,2.46728569503326,0.023,0.999,0.046,0.445238095238095,0.0416853853362099,0.253089839541275,"co-occurring",FALSE
"genus","Heteroborips seriatus","Ophiostomatales (unclassified genus)",69,21,7,6,15,1,47,0.272727272727273,0.153716562345224,0.0472594702622395,2.51824046527958,0.035,1,0.07,0.506382978723404,0.00252197510471358,0.0504395020942716,"co-occurring",FALSE
"genus","Heteroborips seriatus","Graphilbum",69,21,20,6,15,14,34,0.171428571428571,0.124375324321425,0.0335431353884922,1.40276830302778,0.176,0.979,0.352,1,1,1,"co-occurring",FALSE
"genus","Heteroborips seriatus","Hawksworthiomyces",69,21,10,3,18,7,41,0.107142857142857,0.135617378953185,0.0381511521813114,-0.746360730470306,0.898,0.4225,0.845,1,1,1,"avoiding",FALSE
"genus","Heteroborips seriatus","Ceratocystiopsis",69,21,21,4,17,17,31,0.105263157894737,0.11557240738407,0.0329745972023467,-0.312642165909431,0.7695,0.544,1,1,0.256686086985143,0.676536973449213,"avoiding",FALSE
"genus","Hylastes opacus","Ophiostomatales (unclassified genus)",69,8,7,4,4,3,58,0.363636363636364,0.103455698878413,0.0729276159648791,3.56765624812485,0.0075,1,0.015,0.255,0.0024316458354707,0.0504395020942716,"co-occurring",FALSE
"genus","Hylastes opacus","Raffaelea",69,8,10,4,4,6,55,0.285714285714286,0.105846806725923,0.0653439511137426,2.75262630928564,0.0275,0.9995,0.055,0.445238095238095,0.0124541936229005,0.151229493992363,"co-occurring",FALSE
"genus","Hylastes opacus","Grosmannia",69,8,18,5,3,13,48,0.238095238095238,0.100205963135907,0.0524469366207558,2.62911971306178,0.0265,0.998,0.053,0.445238095238095,0.0243695043939962,0.183002393876191,"co-occurring",FALSE
"genus","Hylastes opacus","Leptographium",69,8,20,4,4,16,45,0.166666666666667,0.128927011054596,0.0443203497799215,0.851519805224282,0.3585,0.9265,0.717,1,0.216788762230434,0.614234826319564,"co-occurring",FALSE
"genus","Hylastes opacus","Sporothrix",69,8,34,6,2,28,33,0.166666666666667,0.106654675620031,0.0315111653503352,1.90446752379463,0.08,0.9955,0.16,0.822089552238806,0.150551589876704,0.522096752586545,"co-occurring",FALSE
"genus","Hylastes opacus","Any Ophiostomatales",69,8,44,7,1,37,24,0.155555555555556,0.108914009198029,0.0238467436870472,1.9558874356024,0.07,0.998,0.14,0.800645161290322,0.242621630350402,0.654693288247117,"co-occurring",FALSE
"genus","Hylastes opacus","Ophiostoma",69,8,23,4,4,19,42,0.148148148148148,0.0883869383360507,0.0399204315202865,1.49700811179178,0.1645,0.9835,0.329,1,0.426246831090497,0.822638409336459,"co-occurring",FALSE
"genus","Hylastes opacus","Graphilbum",69,8,20,3,5,17,44,0.12,0.0812876523731958,0.0373245733099232,1.03718125068323,0.3245,0.961,0.649,1,0.68224125322882,0.953726981305219,"co-occurring",FALSE
"genus","Hylastes opacus","Ceratocystiopsis",69,8,21,2,6,19,42,0.0740740740740741,0.078565686994902,0.0299144401699108,-0.150148653804517,0.7975,0.686,1,1,1,1,"avoiding",FALSE
"genus","Hylastes opacus","Hawksworthiomyces",69,8,10,1,7,9,52,0.0588235294117647,0.0496571815319435,0.0427777876587348,0.214278212630978,0.6575,0.834,1,1,1,1,"co-occurring",FALSE
"genus","Hylastes porculus","Ophiostoma",69,10,23,5,5,18,41,0.178571428571429,0.166958010359377,0.0456528238473699,0.254385539235836,0.562,0.7805,1,1,0.283152554405553,0.718446779834986,"co-occurring",FALSE
"genus","Hylastes porculus","Leptographium",69,10,20,4,6,16,43,0.153846153846154,0.253975035363552,0.0599183899948996,-1.67108764981705,0.995,0.086,0.172,0.835428571428571,0.460014776051903,0.86891679920915,"avoiding",FALSE
"genus","Hylastes porculus","Ceratocystiopsis",69,10,21,4,6,17,42,0.148148148148148,0.187566813524791,0.0441018131723262,-0.893810538415189,0.9295,0.364,0.728,1,0.478961626014994,0.880253799162692,"avoiding",FALSE
"genus","Hylastes porculus","Ophiostomatales (unclassified genus)",69,10,7,2,8,5,54,0.133333333333333,0.115091291066779,0.0664116551959004,0.274681337375863,0.577,0.8145,1,1,0.266172763469687,0.690830073127431,"co-occurring",FALSE
"genus","Hylastes porculus","Sporothrix",69,10,34,5,5,29,30,0.128205128205128,0.168909376288022,0.033345370445016,-1.2206866362457,0.969,0.214,0.428,1,1,1,"avoiding",FALSE
"genus","Hylastes porculus","Any Ophiostomatales",69,10,44,6,4,38,21,0.125,0.170006193664556,0.0243687077931349,-1.84688470339141,0.997,0.0765,0.153,0.822089552238806,1,1,"avoiding",FALSE
"genus","Hylastes porculus","Grosmannia",69,10,18,3,7,15,44,0.12,0.114158086103624,0.0453253004090778,0.128888586366796,0.633,0.748,1,1,0.713483972360465,0.96134882563716,"co-occurring",FALSE
"genus","Hylastes porculus","Graphilbum",69,10,20,3,7,17,42,0.111111111111111,0.148402314710468,0.0394647307804078,-0.944924819248231,0.935,0.343,0.686,1,1,1,"avoiding",FALSE
"genus","Hylastes porculus","Hawksworthiomyces",69,10,10,2,8,8,51,0.111111111111111,0.102416533344074,0.0467224718864544,0.186089849615988,0.6655,0.8075,1,1,0.630456702416687,0.953726981305219,"co-occurring",FALSE
"genus","Hylastes porculus","Raffaelea",69,10,10,2,8,8,51,0.111111111111111,0.0732760601146822,0.0429083489202197,0.881764317400708,0.43,0.9635,0.86,1,0.630456702416687,0.953726981305219,"co-occurring",FALSE
"genus","Hylesinus aculeatus","Grosmannia",69,6,18,5,1,13,50,0.263157894736842,0.116679303127446,0.049209023090509,2.97666123832576,0.0105,1,0.021,0.2856,0.00379998003294563,0.0679996426948166,"co-occurring",FALSE
"genus","Hylesinus aculeatus","Ophiostomatales (unclassified genus)",69,6,7,2,4,5,58,0.181818181818182,0.0284233025603713,0.0463038229840479,3.31279081018119,0.033,1,0.066,0.498666666666667,0.109327789294723,0.451875926095016,"co-occurring",FALSE
"genus","Hylesinus aculeatus","Raffaelea",69,6,10,2,4,8,55,0.142857142857143,0.060170378229407,0.0534504614854045,1.54697943347626,0.176,0.9795,0.352,1,0.206512012532263,0.598294162091953,"co-occurring",FALSE
"genus","Hylesinus aculeatus","Sporothrix",69,6,34,5,1,29,34,0.142857142857143,0.0834623087591697,0.0280601196192915,2.11669924803666,0.056,1,0.112,0.692363636363636,0.106000099835272,0.447148825964861,"co-occurring",FALSE
"genus","Hylesinus aculeatus","Any Ophiostomatales",69,6,44,6,0,38,25,0.136363636363636,0.0924995536294018,0.021232347708427,2.06590827055951,0.0655,1,0.131,0.78140350877193,0.0798638129439366,0.380725417281606,"co-occurring",FALSE
"genus","Hylesinus aculeatus","Graphilbum",69,6,20,3,3,17,46,0.130434782608696,0.0722397430599363,0.0356189517801643,1.63382235131263,0.166,1,0.332,1,0.346047938014575,0.774054598190497,"co-occurring",FALSE
"genus","Hylesinus aculeatus","Leptographium",69,6,20,3,3,17,46,0.130434782608696,0.093608358856636,0.0406658152670351,0.90558675659731,0.375,0.9455,0.75,1,0.346047938014575,0.774054598190497,"co-occurring",FALSE
"genus","Hylesinus aculeatus","Ceratocystiopsis",69,6,21,3,3,18,45,0.125,0.0906702347829446,0.0422435951335798,0.81266201677438,0.376,0.9095,0.752,1,0.359177477483009,0.77783657544091,"co-occurring",FALSE
"genus","Hylesinus aculeatus","Ophiostoma",69,6,23,3,3,20,43,0.115384615384615,0.0961135899655154,0.0414117001321759,0.465352191713735,0.507,0.8485,1,1,0.392603582764909,0.822638409336459,"co-occurring",FALSE
"genus","Hylesinus aculeatus","Hawksworthiomyces",69,6,10,1,5,9,54,0.0666666666666667,0.0353653016984687,0.0425473832416702,0.735682492866961,0.457,0.9355,0.914,1,1,1,"co-occurring",FALSE
"genus","Hylurgops pinifex","Leptographium",69,11,20,9,2,11,47,0.409090909090909,0.328849520280557,0.0453015496973307,1.77127249170198,0.1255,1,0.251,1,0.000113357157554755,0.00642357226143613,"co-occurring",FALSE
"genus","Hylurgops pinifex","Sporothrix",69,11,34,8,3,26,32,0.216216216216216,0.189396214958333,0.022059677962273,1.21579296414712,0.3265,1,0.653,1,0.110310887840842,0.451875926095016,"co-occurring",FALSE
"genus","Hylurgops pinifex","Ophiostoma",69,11,23,6,5,17,41,0.214285714285714,0.186952014595147,0.0274851465352066,0.994489865846449,0.453,1,0.906,1,0.161101739319957,0.522096752586545,"co-occurring",FALSE
"genus","Hylurgops pinifex","Grosmannia",69,11,18,5,6,13,45,0.208333333333333,0.20983872370968,0.0339551656101063,-0.0443346498035707,0.7795,0.7685,1,1,0.139525112162034,0.522096752586545,"avoiding",FALSE
"genus","Hylurgops pinifex","Any Ophiostomatales",69,11,44,9,2,35,23,0.195652173913043,0.169961426133972,0.0156589981704511,1.64063802162965,0.189,1,0.378,1,0.305060628512499,0.747443074692127,"co-occurring",FALSE
"genus","Hylurgops pinifex","Graphilbum",69,11,20,5,6,15,43,0.192307692307692,0.178611385464808,0.0204314138391137,0.670355314161601,0.69,1,1,1,0.27588422134468,0.708960768389028,"co-occurring",FALSE
"genus","Hylurgops pinifex","Ophiostomatales (unclassified genus)",69,11,7,2,9,5,53,0.125,0.115280434334815,0.0428575499086786,0.226787711520977,0.7155,0.8785,1,1,0.308643128543785,0.747443074692127,"co-occurring",FALSE
"genus","Hylurgops pinifex","Raffaelea",69,11,10,2,9,8,50,0.105263157894737,0.0785480459528021,0.0399944368735402,0.667970698685073,0.4965,0.93,0.993,1,0.655510485303691,0.953726981305219,"co-occurring",FALSE
"genus","Hylurgops pinifex","Ceratocystiopsis",69,11,21,3,8,18,40,0.103448275862069,0.135779712516355,0.0151306978361836,-2.13681067484996,1,0.18,0.36,1,1,1,"avoiding",FALSE
"genus","Hylurgops pinifex","Hawksworthiomyces",69,11,10,0,11,10,48,0,0.0175087543771887,0.0238571994241477,-0.733898143948394,1,0.65,1,1,0.345469922077013,0.774054598190497,"avoiding",FALSE
"genus","Ips grandicollis","Leptographium",69,19,20,11,8,9,41,0.392857142857143,0.446444822027874,0.0479148529508985,-1.11839389814357,0.969,0.28,0.56,1,0.00230429938235522,0.0504395020942716,"avoiding",TRUE
"genus","Ips grandicollis","Ophiostoma",69,19,23,10,9,13,37,0.3125,0.279549064898154,0.0327831612846665,1.00511768269457,0.3265,0.9445,0.653,1,0.0477634480471936,0.275246988746539,"co-occurring",TRUE
"genus","Ips grandicollis","Sporothrix",69,19,34,12,7,22,28,0.292682926829268,0.304113185258573,0.0269115070783801,-0.424734980319533,0.8565,0.602,1,1,0.185228684699618,0.567367142323154,"avoiding",TRUE
"genus","Ips grandicollis","Any Ophiostomatales",69,19,44,14,5,30,20,0.285714285714286,0.303515467427119,0.0208530363622922,-0.853649387243325,0.952,0.426,0.852,1,0.402684165236973,0.822638409336459,"avoiding",TRUE
"genus","Ips grandicollis","Graphilbum",69,19,20,8,11,12,38,0.258064516129032,0.246043989736803,0.0270631959890323,0.444165071896944,0.568,0.8815,1,1,0.1513989435784,0.522096752586545,"co-occurring",TRUE
"genus","Ips grandicollis","Ceratocystiopsis",69,19,21,8,11,13,37,0.25,0.277061918055804,0.0264213417448028,-1.02424465483958,1,0.43,0.86,1,0.24484437685024,0.655488882906156,"avoiding",TRUE
"genus","Ips grandicollis","Grosmannia",69,19,18,7,12,11,39,0.233333333333333,0.214139675510725,0.0333912995567243,0.574810147475772,0.498,0.885,0.996,1,0.231851967443854,0.640891617324474,"co-occurring",TRUE
"genus","Ips grandicollis","Ophiostomatales (unclassified genus)",69,19,7,4,15,3,47,0.181818181818182,0.140648314934806,0.0354917266122529,1.1599848982597,0.3555,1,0.711,1,0.084920865420541,0.380725417281606,"co-occurring",TRUE
"genus","Ips grandicollis","Hawksworthiomyces",69,19,10,3,16,7,43,0.115384615384615,0.102282622792877,0.0192294871334285,0.68134903967156,0.683,1,1,1,1,1,"co-occurring",TRUE
"genus","Ips grandicollis","Raffaelea",69,19,10,2,17,8,42,0.0740740740740741,0.0685973837549636,0.02760506015233,0.198394435255315,0.721,0.8475,1,1,0.715356626135887,0.96134882563716,"co-occurring",TRUE
"genus","Ips pini","Graphilbum",69,5,20,3,2,17,47,0.136363636363636,0.0857911545646703,0.0462395160246224,1.09370698802376,0.2735,0.9495,0.547,1,0.141793580698799,0.522096752586545,"co-occurring",TRUE
"genus","Ips pini","Ceratocystiopsis",69,5,21,3,2,18,46,0.130434782608696,0.100265139157195,0.0457475496890469,0.659481079458212,0.427,0.8875,0.854,1,0.160863719248267,0.522096752586545,"co-occurring",TRUE
"genus","Ips pini","Grosmannia",69,5,18,2,3,16,48,0.0952380952380952,0.0244765239762742,0.0291259610981828,2.42950167458117,0.071,1,0.142,0.800645161290322,0.599751319413876,0.935391966058339,"co-occurring",TRUE
"genus","Ips pini","Any Ophiostomatales",69,5,44,4,1,40,24,0.0888888888888889,0.0623872748005575,0.0229157423866383,1.15648071274287,0.268,0.969,0.536,1,0.64646568456165,0.953726981305219,"co-occurring",TRUE
"genus","Ips pini","Sporothrix",69,5,34,3,2,31,33,0.0833333333333333,0.0570653639293987,0.0306611634159636,0.856717961010518,0.345,0.913,0.69,1,0.673289073029501,0.953726981305219,"co-occurring",TRUE
"genus","Ips pini","Ophiostoma",69,5,23,2,3,21,43,0.0769230769230769,0.0349268651419734,0.030380219356534,1.38235380358013,0.2265,0.9775,0.453,1,1,1,"co-occurring",TRUE
"genus","Ips pini","Hawksworthiomyces",69,5,10,1,4,9,55,0.0714285714285714,0.0732797717540097,0.0614558096297579,-0.0301224625725524,0.7085,0.7535,1,1,0.554533059667235,0.935391966058339,"avoiding",TRUE
"genus","Ips pini","Raffaelea",69,5,10,1,4,9,55,0.0714285714285714,0.0525482521480517,0.0508479158560975,0.371309599668787,0.591,0.8745,1,1,0.554533059667235,0.935391966058339,"co-occurring",TRUE
"genus","Ips pini","Leptographium",69,5,20,1,4,19,45,0.0416666666666667,0.0303031950757984,0.0289701008953029,0.392248257330394,0.591,0.8745,1,1,1,1,"co-occurring",TRUE
"genus","Ips pini","Ophiostomatales (unclassified genus)",69,5,7,0,5,7,57,0,0,0,NA,1,1,1,1,1,1,"co-occurring",TRUE
"genus","Monarthrum fasciatum","Sporothrix",69,6,34,4,2,30,33,0.111111111111111,0.0933839610530916,0.0336593365309183,0.526663680424477,0.462,0.836,0.924,1,0.428255877801627,0.822638409336459,"co-occurring",FALSE
"genus","Monarthrum fasciatum","Grosmannia",69,6,18,2,4,16,47,0.0909090909090909,0.0877795669209678,0.0498869880319625,0.0627322697076437,0.634,0.731,1,1,0.647280850233478,0.953726981305219,"co-occurring",FALSE
"genus","Monarthrum fasciatum","Any Ophiostomatales",69,6,44,4,2,40,23,0.0869565217391304,0.0942633890928609,0.0255154819422751,-0.28636995257472,0.7755,0.5475,1,1,1,1,"avoiding",FALSE
"genus","Monarthrum fasciatum","Ceratocystiopsis",69,6,21,2,4,19,44,0.08,0.0800455160690717,0.0406345577441672,-0.00112013201566712,0.6775,0.722,1,1,1,1,"avoiding",FALSE
"genus","Monarthrum fasciatum","Graphilbum",69,6,20,1,5,19,44,0.04,0.0979470687724822,0.0501430722626294,-1.1556345903374,0.961,0.236,0.472,1,0.664186778980458,0.953726981305219,"avoiding",FALSE
"genus","Monarthrum fasciatum","Leptographium",69,6,20,1,5,19,44,0.04,0.0783678268646847,0.0400563719154644,-0.957845781581436,0.95,0.3545,0.709,1,0.664186778980458,0.953726981305219,"avoiding",FALSE
"genus","Monarthrum fasciatum","Ophiostoma",69,6,23,1,5,22,41,0.0357142857142857,0.0842656564342407,0.0432600496496028,-1.1223142625404,0.958,0.255,0.51,1,0.655599969608969,0.953726981305219,"avoiding",FALSE
"genus","Monarthrum fasciatum","Hawksworthiomyces",69,6,10,0,6,10,53,0,0.0567129718705501,0.0530129029584513,-1.06979562909427,1,0.3565,0.713,1,0.582374743438033,0.935391966058339,"avoiding",FALSE
"genus","Monarthrum fasciatum","Raffaelea",69,6,10,0,6,10,53,0,0.0465661402129635,0.0465578730136979,-1.00017756823348,1,0.431,0.862,1,0.582374743438033,0.935391966058339,"avoiding",FALSE
"genus","Monarthrum fasciatum","Ophiostomatales (unclassified genus)",69,6,7,0,6,7,56,0,0.0749283732775481,0.068568728616618,-1.09274846988178,1,0.3385,0.677,1,1,1,"avoiding",FALSE
"genus","Monarthrum mali","Sporothrix",69,19,34,14,5,20,30,0.358974358974359,0.286051123179242,0.0504965237257382,1.44412388051076,0.1335,0.957,0.267,1,0.016054741622304,0.169558443477802,"co-occurring",FALSE
"genus","Monarthrum mali","Graphilbum",69,19,20,10,9,10,40,0.344827586206897,0.210481134901066,0.0527623444895474,2.54625628571993,0.024,0.9965,0.048,0.445238095238095,0.015506936097274,0.169558443477802,"co-occurring",FALSE
"genus","Monarthrum mali","Any Ophiostomatales",69,19,44,15,4,29,21,0.3125,0.294077444881375,0.0408513006799159,0.450966182520657,0.4485,0.784,0.897,1,0.161039092321564,0.522096752586545,"co-occurring",FALSE
"genus","Monarthrum mali","Ophiostoma",69,19,23,9,10,14,36,0.272727272727273,0.263095438437878,0.063943724730982,0.150629859769933,0.5335,0.707,1,1,0.157748023598578,0.522096752586545,"co-occurring",FALSE
"genus","Monarthrum mali","Leptographium",69,19,20,8,11,12,38,0.258064516129032,0.287737939322084,0.0633603863632598,-0.468327687001887,0.78,0.463,0.926,1,0.1513989435784,0.522096752586545,"avoiding",FALSE
"genus","Monarthrum mali","Grosmannia",69,19,18,7,12,11,39,0.233333333333333,0.237834792914037,0.0632170359935637,-0.0712064320946962,0.64,0.6285,1,1,0.231851967443854,0.640891617324474,"avoiding",FALSE
"genus","Monarthrum mali","Ceratocystiopsis",69,19,21,7,12,14,36,0.212121212121212,0.210716227035166,0.0503454649995196,0.0279068846828545,0.6115,0.667,1,1,0.561457349981718,0.935391966058339,"co-occurring",FALSE
"genus","Monarthrum mali","Hawksworthiomyces",69,19,10,4,15,6,44,0.16,0.129649858305599,0.0552484687750253,0.549339056218709,0.423,0.842,0.846,1,0.445364014161838,0.845942820195671,"co-occurring",FALSE
"genus","Monarthrum mali","Ophiostomatales (unclassified genus)",69,19,7,2,17,5,45,0.0833333333333333,0.125282823041486,0.0550158957370778,-0.762497622662187,0.8885,0.3905,0.781,1,1,1,"avoiding",FALSE
"genus","Monarthrum mali","Raffaelea",69,19,10,2,17,8,42,0.0740740740740741,0.0967528790584879,0.0513515113352361,-0.44163851062456,0.789,0.5125,1,1,0.715356626135887,0.96134882563716,"avoiding",FALSE
"genus","Orthotomicus caelatus","Graphilbum",69,27,20,12,15,8,34,0.342857142857143,0.289322865872856,0.0519324499765271,1.03084443365341,0.236,0.9115,0.472,1,0.0310999055071681,0.203345536008407,"co-occurring",FALSE
"genus","Orthotomicus caelatus","Leptographium",69,27,20,12,15,8,34,0.342857142857143,0.350252893469165,0.0565855024783465,-0.130700449551578,0.6735,0.6,1,1,0.0310999055071681,0.203345536008407,"avoiding",FALSE
"genus","Orthotomicus caelatus","Any Ophiostomatales",69,27,44,18,9,26,16,0.339622641509434,0.367309632031777,0.0417290442564217,-0.663494480060673,0.829,0.37,0.74,1,0.799421173264472,1,"avoiding",FALSE
"genus","Orthotomicus caelatus","Ceratocystiopsis",69,27,21,12,15,9,33,0.333333333333333,0.334189403540239,0.0565132710922566,-0.0151481269861083,0.6115,0.6415,1,1,0.0609261312340515,0.313861888175417,"avoiding",FALSE
"genus","Orthotomicus caelatus","Sporothrix",69,27,34,15,12,19,23,0.326086956521739,0.333874134166378,0.0493708702026475,-0.157728182887505,0.66,0.568,1,1,0.464568999363026,0.872671048527231,"avoiding",FALSE
"genus","Orthotomicus caelatus","Grosmannia",69,27,18,9,18,9,33,0.25,0.210227841880795,0.0447112556373654,0.88953346427531,0.3005,0.9025,0.601,1,0.399858095238497,0.822638409336459,"co-occurring",FALSE
"genus","Orthotomicus caelatus","Ophiostoma",69,27,23,10,17,13,29,0.25,0.25829835934269,0.0479225129994728,-0.173162023927693,0.6765,0.584,1,1,0.61194406500462,0.948734587929916,"avoiding",FALSE
"genus","Orthotomicus caelatus","Ophiostomatales (unclassified genus)",69,27,7,4,23,3,39,0.133333333333333,0.0863055305756488,0.0316920168503942,1.48390059804918,0.1845,1,0.369,1,0.419796723774756,0.822638409336459,"co-occurring",FALSE
"genus","Orthotomicus caelatus","Hawksworthiomyces",69,27,10,4,23,6,36,0.121212121212121,0.118722625562764,0.0408214199058444,0.060985033227635,0.6395,0.69,1,1,1,1,"co-occurring",FALSE
"genus","Orthotomicus caelatus","Raffaelea",69,27,10,3,24,7,35,0.0882352941176471,0.104527808178497,0.0386176789211138,-0.421892628351149,0.798,0.5105,1,1,0.72925070980154,0.973178094967041,"avoiding",FALSE
"genus","Phloeotribus liminaris","Sporothrix",69,5,34,4,1,30,34,0.114285714285714,0.0545526023348518,0.0295901249395538,2.01868400599471,0.0725,0.997,0.145,0.800645161290322,0.198073179254231,0.585607660403812,"co-occurring",FALSE
"genus","Phloeotribus liminaris","Any Ophiostomatales",69,5,44,5,0,39,25,0.113636363636364,0.0701608142137202,0.0225648203746671,1.92669601179065,0.08,1,0.16,0.822089552238806,0.150886331670391,0.522096752586545,"co-occurring",FALSE
"genus","Phloeotribus liminaris","Grosmannia",69,5,18,2,3,16,48,0.0952380952380952,0.0742313740602373,0.045035055419648,0.466452655206306,0.504,0.864,1,1,0.599751319413876,0.935391966058339,"co-occurring",FALSE
"genus","Phloeotribus liminaris","Graphilbum",69,5,20,2,3,18,46,0.0869565217391304,0.0577358837521529,0.0368126210093691,0.793766843701258,0.4145,0.9275,0.829,1,0.62294655885525,0.953726981305219,"co-occurring",FALSE
"genus","Phloeotribus liminaris","Ceratocystiopsis",69,5,21,2,3,19,45,0.0833333333333333,0.0790043506601793,0.0408548054447638,0.105960183288766,0.6495,0.761,1,1,0.636412753181849,0.953726981305219,"co-occurring",FALSE
"genus","Phloeotribus liminaris","Ophiostoma",69,5,23,2,3,21,43,0.0769230769230769,0.0460142606916003,0.0338347012485279,0.913524136194979,0.343,0.9325,0.686,1,1,1,"co-occurring",FALSE
"genus","Phloeotribus liminaris","Raffaelea",69,5,10,1,4,9,55,0.0714285714285714,0.0652015568223673,0.0599475222479849,0.103874428378288,0.652,0.7955,1,1,0.554533059667235,0.935391966058339,"co-occurring",FALSE
"genus","Phloeotribus liminaris","Hawksworthiomyces",69,5,10,0,5,10,54,0,0.0252653799427185,0.0392598748423915,-0.64354203991088,1,0.6805,1,1,1,1,"avoiding",FALSE
"genus","Phloeotribus liminaris","Leptographium",69,5,20,0,5,20,44,0,0.0376400321372806,0.0333117433001435,-1.12993282273277,1,0.338,0.676,1,0.311467629213936,0.747443074692127,"avoiding",FALSE
"genus","Phloeotribus liminaris","Ophiostomatales (unclassified genus)",69,5,7,0,5,7,57,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"genus","Pityogenes hopkinsi","Graphilbum",69,19,20,14,5,6,44,0.56,0.303720910739681,0.0653335784560276,3.92262440412331,0.001,0.9995,0.002,0.113333333333333,1.67095737617325e-06,0.000568125507898905,"co-occurring",FALSE
"genus","Pityogenes hopkinsi","Ophiostoma",69,19,23,13,6,10,40,0.448275862068966,0.239489295826421,0.0542886191345112,3.84586253198361,0.002,1,0.004,0.136,0.000347536390986333,0.0107420339032139,"co-occurring",FALSE
"genus","Pityogenes hopkinsi","Leptographium",69,19,20,12,7,8,42,0.444444444444444,0.240970995261992,0.0484217990298584,4.20210428482808,0.001,1,0.002,0.113333333333333,0.000259059405672516,0.0107420339032139,"co-occurring",FALSE
"genus","Pityogenes hopkinsi","Sporothrix",69,19,34,16,3,18,32,0.432432432432432,0.276877242443657,0.0471900304548284,3.29635705867316,0.005,0.999,0.01,0.2,0.000402058969674789,0.0113916708074523,"co-occurring",FALSE
"genus","Pityogenes hopkinsi","Any Ophiostomatales",69,19,44,19,0,25,25,0.431818181818182,0.284252113711855,0.0379663887354164,3.88675544399808,5e-04,1,0.001,0.113333333333333,4.06607353173474e-05,0.00289199519029264,"co-occurring",FALSE
"genus","Pityogenes hopkinsi","Ceratocystiopsis",69,19,21,12,7,9,41,0.428571428571429,0.296511393596421,0.0559355062583163,2.36093393640061,0.036,0.995,0.072,0.51,0.000775971156452571,0.0202946302456826,"co-occurring",FALSE
"genus","Pityogenes hopkinsi","Grosmannia",69,19,18,9,10,9,41,0.321428571428571,0.176774657519935,0.0489260667054134,2.95658170887935,0.009,0.9985,0.018,0.266086956521739,0.0287037883736584,0.199169143817222,"co-occurring",FALSE
"genus","Pityogenes hopkinsi","Raffaelea",69,19,10,6,13,4,46,0.260869565217391,0.0901407534295714,0.0417990299385245,4.08451612486982,0.001,1,0.002,0.113333333333333,0.021566775884163,0.183002393876191,"co-occurring",FALSE
"genus","Pityogenes hopkinsi","Ophiostomatales (unclassified genus)",69,19,7,4,15,3,47,0.181818181818182,0.0843729506386926,0.0396332412347654,2.45867428813802,0.0285,1,0.057,0.450697674418605,0.084920865420541,0.380725417281606,"co-occurring",FALSE
"genus","Pityogenes hopkinsi","Hawksworthiomyces",69,19,10,4,15,6,44,0.16,0.121448235885562,0.0440654005666427,0.874876061914686,0.341,0.921,0.682,1,0.445364014161838,0.845942820195671,"co-occurring",FALSE
"genus","Pityophthorus cariniceps","Sporothrix",69,8,34,5,3,29,32,0.135135135135135,0.125623545825378,0.0361964360926119,0.262776956422466,0.5525,0.761,1,1,0.477262516847202,0.880253799162692,"co-occurring",FALSE
"genus","Pityophthorus cariniceps","Ceratocystiopsis",69,8,21,3,5,18,43,0.115384615384615,0.137979316432892,0.0546433258222375,-0.413494250364261,0.7905,0.518,1,1,0.691797907267051,0.953726981305219,"avoiding",FALSE
"genus","Pityophthorus cariniceps","Any Ophiostomatales",69,8,44,5,3,39,22,0.106382978723404,0.118001536613078,0.0264999264998289,-0.438437362826236,0.8135,0.502,1,1,1,1,"avoiding",FALSE
"genus","Pityophthorus cariniceps","Grosmannia",69,8,18,2,6,16,45,0.0833333333333333,0.11682173478985,0.0533167716527983,-0.628102572950125,0.8605,0.452,0.904,1,1,1,"avoiding",FALSE
"genus","Pityophthorus cariniceps","Graphilbum",69,8,20,2,6,18,43,0.0769230769230769,0.134818510569429,0.0526543499297935,-1.09953752583683,0.951,0.24,0.48,1,1,1,"avoiding",FALSE
"genus","Pityophthorus cariniceps","Leptographium",69,8,20,2,6,18,43,0.0769230769230769,0.155940586759039,0.054543004353214,-1.44871942374597,0.9805,0.1325,0.265,1,1,1,"avoiding",FALSE
