"taxon","t_stat","p_perm","q_value","lure_F_stat","lure_r2","lure_q_value"
"ASV_135",-1.55455543858664,0.005,0.5,2.27351368842033,0.070585322609781,0.984846328049175
"ASV_181",-1.43894197762493,0.01,0.5,1.21273322801963,0.0388137638840606,0.984846328049175
"ASV_504",-2.03242587445187,0.01,0.5,0.92843701700668,0.0291165841360439,0.984846328049175
"ASV_506",1.5705264407312,0.004,0.5,1.18675849662976,0.0353875010184375,0.984846328049175
"ASV_8",1.00953024053366,0.096,0.682142857142857,0.880241717148477,0.0275492746759314,0.984846328049175
"ASV_10",5.21816168307324,0.159,0.682142857142857,20.7572269129054,0.401705980745975,0.984846328049175
"ASV_19",-3.40724009552365,0.17,0.682142857142857,5.5747492368949,0.152857453721342,0.984846328049175
"ASV_50",-0.731187189016441,0.151,0.682142857142857,7.42422339802663,0.194202802130211,0.984846328049175
"ASV_54",4.4429794196484,0.071,0.682142857142857,12.7291170095334,0.291263282607321,0.984846328049175
"ASV_57",-1.7408338696117,0.146,0.682142857142857,6.61439453543205,0.176453364868013,0.984846328049175
"ASV_68",-0.56741348786482,0.188,0.682142857142857,0.462849447082469,0.0148586733060828,0.984846328049175
"ASV_73",-1.22360608239707,0.167,0.682142857142857,3.15276587081602,0.0913099094295986,0.984846328049175
"ASV_80",-2.06460907021155,0.135,0.682142857142857,2.00829469752046,0.0615555136972811,0.984846328049175
"ASV_82",-1.48423190226374,0.117,0.682142857142857,0.529310681988107,0.0170829422881702,0.984846328049175
"ASV_89",-2.74763889198358,0.04,0.682142857142857,3.41237691798279,0.100302746563655,0.984846328049175
"ASV_92",-2.14691416130061,0.12,0.682142857142857,1.55074219483373,0.0475460730146874,0.984846328049175
"ASV_95",-2.81360495513934,0.046,0.682142857142857,3.4668946040459,0.10044949433485,0.984846328049175
"ASV_100",1.23628950859718,0.18,0.682142857142857,0.70732788683806,0.0230005357671939,0.984846328049175
"ASV_108",-1.16614849216936,0.177,0.682142857142857,0.32392739590745,0.0103431563064027,0.984846328049175
