"taxon","t_stat","p_perm","q_value","coca_strength"
"ASV_13242",-3.7623509813485,0.001,0.04,2.08714860266211
"ASV_15958",-2.72826690965558,0.001,0.04,2.08120366555722
"ASV_12553",-3.2935919699935,0.001,0.04,1.9107668988677
"ASV_616",-3.85065185119264,0.001,0.04,1.88038628954459
"ASV_3449",-3.96507850811203,0.001,0.04,1.78097318335556
"ASV_9178",-3.0605871023817,0.002,0.0666666666666667,1.98090002960277
"ASV_12734",-2.38953281492998,0.003,0.0857142857142857,2.73488807133962
"ASV_3859",-3.39347553681898,0.005,0.125,1.93001359550663
"ASV_3717",-2.52315996183698,0.012,0.171428571428571,2.43257009071902
"ASV_7376",-2.13676863837795,0.011,0.171428571428571,2.32503538030523
"ASV_8937",-1.96389402770689,0.012,0.171428571428571,2.24916975860002
"ASV_192",-2.62879507847765,0.01,0.171428571428571,2.13923430375471
"ASV_11114",-2.56605534995804,0.012,0.171428571428571,2.05901938280243
"ASV_88",-2.27219168568493,0.008,0.171428571428571,1.85981451175514
"ASV_1482",-2.22275294159232,0.013,0.173333333333333,2.42848905161662
"ASV_3380",-2.74508817090746,0.015,0.1875,2.13548949730243
"ASV_2213",-2.41048483210358,0.017,0.2,2.63591123613952
"ASV_6633",-2.68126161421452,0.02,0.210526315789474,2.48509154055085
"ASV_2795",-2.21063144083466,0.019,0.210526315789474,1.94533452906854
"ASV_1905",-2.28339477513872,0.034,0.261538461538462,2.72891057699303
"ASV_319",-2.1522526618101,0.034,0.261538461538462,2.53477832125935
"ASV_1433",-1.97611802960297,0.027,0.261538461538462,2.37218380233338
"ASV_5640",-2.53377324876936,0.03,0.261538461538462,1.91418342970866
"ASV_15353",-2.1648971087103,0.029,0.261538461538462,1.87532918685037
"ASV_9007",-2.46131273865972,0.033,0.261538461538462,1.83366797362631
"ASV_4597",-2.32467501550528,0.033,0.261538461538462,1.8304256673866
"ASV_1769",-1.91746253541187,0.044,0.314285714285714,2.12978303583601
"ASV_6622",-2.15608154356775,0.043,0.314285714285714,2.04358104881271
"ASV_6273",-2.1052678352979,0.053,0.36551724137931,2.22555440799568
"ASV_7978",-1.81280379116067,0.056,0.373333333333333,3.23263693905903
"ASV_4605",-1.6569448593205,0.059,0.380645161290323,2.26902666338999
"ASV_7040",-1.63792631591578,0.075,0.46875,1.82796763229878
"ASV_10251",-1.6770856298129,0.08,0.484848484848485,2.84927346878833
"ASV_18544",-1.47346190252068,0.085,0.485714285714286,2.30506988668101
"ASV_7514",-1.82225110267082,0.083,0.485714285714286,2.00559660793091
"ASV_7880",-1.64303882658728,0.093,0.495652173913043,3.45329514010696
"ASV_18877",-1.50491847132265,0.114,0.495652173913043,3.24434522654536
"ASV_5838",-1.52809503523913,0.099,0.495652173913043,2.44636255516672
"ASV_18015",-1.54125662584567,0.096,0.495652173913043,2.36164762543017
"ASV_19175",-1.49210878184128,0.112,0.495652173913043,2.35251338297376
"ASV_29406",-1.53751322473412,0.103,0.495652173913043,2.13094064679362
"ASV_14881",-1.57265556018279,0.108,0.495652173913043,2.12176561460337
"ASV_4268",-1.8611798193255,0.112,0.495652173913043,2.0878111819996
"ASV_3972",-1.66251257835404,0.095,0.495652173913043,1.93918420044364
"ASV_5369",-1.81078839215955,0.113,0.495652173913043,1.85945808165231
"ASV_154",1.6212425292859,0.111,0.495652173913043,1.72612147980883
"ASV_7025",-1.64587656625125,0.12,0.51063829787234,2.09150916062029
"ASV_10164",-1.47146562073997,0.131,0.517647058823529,3.00064671539992
"ASV_13706",-1.49259747129552,0.132,0.517647058823529,2.76732486522261
"ASV_10291",-1.46248188838417,0.127,0.517647058823529,1.80236086308018
"ASV_11019",-1.68225280346534,0.126,0.517647058823529,1.77299601352298
"ASV_12330",-1.36591830840042,0.139,0.534615384615385,1.99503205155961
"ASV_9852",-1.49909798946341,0.156,0.567272727272727,2.24565787852979
"ASV_3923",1.14707676215881,0.152,0.567272727272727,2.21152328392741
"ASV_1147",-1.25731651285517,0.156,0.567272727272727,1.73936459588787
"ASV_5226",-1.23295476980704,0.16,0.571428571428572,1.82264351672302
"ASV_4626",1.33412143475266,0.164,0.575438596491228,1.77914593507083
"ASV_8188",-1.2448644841665,0.17,0.576271186440678,1.98336967844687
"ASV_13755",-1.40881067545197,0.17,0.576271186440678,1.8156735509812
"ASV_13108",-1.33910287773327,0.173,0.576666666666667,2.76508992936588
"ASV_23943",-1.67337721743387,0.18,0.59016393442623,1.90367512823925
"ASV_10391",-1.47552511392133,0.194,0.619047619047619,1.98019406986248
"ASV_4026",1.31345790232417,0.195,0.619047619047619,1.86413933310225
"ASV_2285",-1.0509145014119,0.24,0.656,4.97882146432713
"ASV_8640",-1.06703629900841,0.242,0.656,3.35261671937078
"ASV_199",1.22299565901424,0.225,0.656,2.6593206765134
"ASV_7977",1.17759653755067,0.234,0.656,2.47997351865929
"ASV_11210",-1.08852882859302,0.246,0.656,2.10565476548445
"ASV_8075",-1.00964221676229,0.245,0.656,2.03588609609785
"ASV_3620",-1.36451510117463,0.218,0.656,2.01080190790378
"ASV_2600",-1.10129842352515,0.211,0.656,1.88630309331551
"ASV_1235",-1.37136172276147,0.232,0.656,1.88540502660303
"ASV_9550",-1.26196120348054,0.222,0.656,1.81982716444731
"ASV_14932",-1.26149464174147,0.215,0.656,1.79745978146637
"ASV_17186",-1.10953307101026,0.231,0.656,1.79460573407071
"ASV_13251",1.23302460978553,0.254,0.668421052631579,1.94064877888186
"ASV_11723",0.930990988554188,0.265,0.688311688311688,2.08626043456107
"ASV_19483",-1.08332137396609,0.28,0.695238095238095,2.48359620799505
"ASV_9708",-1.01153703333924,0.289,0.695238095238095,2.38949736154844
"ASV_4646",1.15103418833627,0.284,0.695238095238095,2.24803329452633
"ASV_9528",-1.01369719450587,0.292,0.695238095238095,2.22656478339598
"ASV_22991",-1.03592422380423,0.292,0.695238095238095,2.00467555177243
"ASV_9610",-1.1328094711301,0.274,0.695238095238095,1.96874445383062
"ASV_11609",-1.06455726725821,0.287,0.695238095238095,1.86687382893772
"ASV_14792",-0.954989012483031,0.303,0.697727272727273,2.65468166637324
"ASV_4589",-1.0939984302174,0.307,0.697727272727273,2.2372342680981
"ASV_7470",-1.00921356717022,0.3,0.697727272727273,1.83385791256365
