"taxon","t_stat","p_perm","q_value","coca_strength"
"ASV_12548",0.32684274041808,0.74,0.966666666666667,3.26297887416792
"ASV_14064",0.231701310074494,0.798,0.966666666666667,2.88920298251667
"ASV_16269",0.227312238204786,0.814,0.966666666666667,2.8038407100859
"ASV_10624",0.218645969500506,0.833,0.966666666666667,2.71626841810582
"ASV_9782",0.236044904664401,0.798,0.966666666666667,2.6751354322411
"ASV_1289",-0.446109941912409,0.652,0.966666666666667,1.9950814077445
"ASV_7867",0.39670566855197,0.658,0.966666666666667,1.85030232693449
"ASV_9392",0.426666960774971,0.649,0.966666666666667,2.68680722946717
"ASV_6937",0.321001586326797,0.792,0.966666666666667,1.73724269561636
"ASV_19706",-0.219507321913145,0.777,0.966666666666667,3.60181837031415
"ASV_5",-0.24607233013737,0.767,0.966666666666667,2.33998157500437
"ASV_12780",0.228236136874014,0.794,0.966666666666667,2.75911124387488
"ASV_12132",0.27767401314129,0.747,0.966666666666667,3.3859403930105
"ASV_248",0.228946550618135,0.841,0.966666666666667,1.82967136036718
"ASV_7040",-0.155039274688708,0.873,0.97,1.82796763229878
"ASV_9708",0.141242045179344,0.872,0.97,2.38949736154844
"ASV_4353",-0.189901531952702,0.856,0.97,1.87936753900125
"ASV_24648",-0.177813002334984,0.864,0.97,2.75375351061899
"ASV_1395",-0.138849756293056,0.871,0.97,2.15159237317644
"ASV_7810",0.182192245191867,0.853,0.97,2.88691617682916
"ASV_1769",-0.123500796999929,0.901,0.978494623655914,2.12978303583601
"ASV_5226",0.10252265001638,0.899,0.978494623655914,1.82264351672302
"ASV_14061",-0.119893357637666,0.91,0.978494623655914,1.78189076329128
"ASV_11115",-0.12245834236307,0.899,0.978494623655914,2.34485974056897
"ASV_15374",0.111339546529722,0.909,0.978494623655914,2.2305257234544
"ASV_3926",0.114894385892664,0.904,0.978494623655914,2.347209761401
"ASV_3972",-0.098955845540328,0.916,0.979679144385027,1.93918420044364
"ASV_1482",-0.0456789576222872,0.953,0.983,2.42848905161662
"ASV_10251",0.0318471717876532,0.98,0.983,2.84927346878833
"ASV_13755",0.0313271319548931,0.976,0.983,1.8156735509812
"ASV_13108",0.0425331208853678,0.965,0.983,2.76508992936588
"ASV_2285",-0.0329024850381876,0.967,0.983,4.97882146432713
