"taxon","t_stat","p_perm","q_value","coca_strength"
"ASV_12734",2.64530831636483,0.001,0.04,2.73488807133962
"ASV_1433",3.00478108548732,0.001,0.04,2.37218380233338
"ASV_19175",3.37296725594696,0.001,0.04,2.35251338297376
"ASV_7376",2.54370141162816,0.001,0.04,2.32503538030523
"ASV_13242",2.37515140415606,0.001,0.04,2.08714860266211
"ASV_8937",2.40918732483578,0.002,0.0571428571428571,2.24916975860002
"ASV_8188",2.2857079149047,0.002,0.0571428571428571,1.98336967844687
"ASV_9818",-2.88703501302613,0.003,0.075,1.75639499750558
"ASV_12553",2.73995610920355,0.004,0.0888888888888889,1.9107668988677
"ASV_18544",2.21023033301443,0.005,0.1,2.30506988668101
"ASV_1905",-3.34667867898326,0.006,0.109090909090909,2.72891057699303
"ASV_4026",-2.70025865431277,0.007,0.116666666666667,1.86413933310225
"ASV_4646",-2.91596182876132,0.01,0.153846153846154,2.24803329452633
"ASV_3449",2.21189723626651,0.012,0.171428571428571,1.78097318335556
"ASV_199",-2.68872832317877,0.015,0.2,2.6593206765134
"ASV_1687",-2.51363076868484,0.017,0.2,2.46750626235422
"ASV_5092",-2.37705138852822,0.017,0.2,1.77235801398449
"ASV_9610",-2.78016260302065,0.021,0.221052631578947,1.96874445383062
"ASV_616",-2.4411413440969,0.021,0.221052631578947,1.88038628954459
"ASV_88",-1.94642839679464,0.023,0.23,1.85981451175514
"ASV_192",-1.99519137034244,0.026,0.247619047619048,2.13923430375471
"ASV_7977",-2.25962995658642,0.04,0.363636363636364,2.47997351865929
"ASV_7470",-2.23727194229302,0.043,0.373913043478261,1.83385791256365
"ASV_14407",-2.13775967480237,0.045,0.375,1.79736525394271
"ASV_18169",-2.10849488892546,0.048,0.384,2.87037661221313
"ASV_4626",-2.23994422452526,0.05,0.384615384615385,1.77914593507083
"ASV_8783",-2.43830487554136,0.053,0.392592592592593,1.86883044687764
"ASV_7810",-1.86823965307152,0.067,0.475862068965517,2.88691617682916
"ASV_10012",-1.80120887188247,0.069,0.475862068965517,1.90623513418094
"ASV_1482",1.36466253732414,0.093,0.487179487179487,2.42848905161662
"ASV_9852",-1.80366710530893,0.079,0.487179487179487,2.24565787852979
"ASV_11114",1.56057405715794,0.083,0.487179487179487,2.05901938280243
"ASV_3620",-1.88497116448892,0.089,0.487179487179487,2.01080190790378
"ASV_13251",-1.85818302666491,0.079,0.487179487179487,1.94064877888186
"ASV_22164",-1.97581910259387,0.091,0.487179487179487,1.93847536528093
"ASV_7125",-1.91250488362741,0.082,0.487179487179487,1.82842923170035
"ASV_14932",-1.87470028039243,0.095,0.487179487179487,1.79745978146637
"ASV_1814",-1.94542338481332,0.092,0.487179487179487,1.79275622098981
"ASV_14061",-1.89205100496354,0.093,0.487179487179487,1.78189076329128
"ASV_19706",-1.83210771372791,0.106,0.504545454545455,3.60181837031415
"ASV_19483",-1.77702746880844,0.111,0.504545454545455,2.48359620799505
"ASV_3125",-1.87487625661149,0.108,0.504545454545455,2.22567951366774
"ASV_10025",-1.50565633418137,0.111,0.504545454545455,1.74392560169413
"ASV_154",-1.81986024476556,0.103,0.504545454545455,1.72612147980883
"ASV_4871",-1.60885175698387,0.115,0.511111111111111,1.84520545426955
"ASV_3926",-1.55286471224055,0.122,0.519148936170213,2.347209761401
"ASV_18008",-1.58597566851855,0.12,0.519148936170213,1.77639780422764
"ASV_3345",-1.64081227525437,0.127,0.529166666666667,1.8029231924002
"ASV_10208",-1.42430061640435,0.153,0.536842105263158,3.12685074500212
"ASV_9691",-1.60596094466692,0.153,0.536842105263158,2.90895173049435
"ASV_2810",-1.60997509457743,0.153,0.536842105263158,2.34311239137314
"ASV_8396",-1.54184324380324,0.134,0.536842105263158,2.26604724621812
"ASV_6655",-1.42644062299785,0.151,0.536842105263158,2.19543064815921
"ASV_22991",1.24425401389089,0.146,0.536842105263158,2.00467555177243
"ASV_2254",-1.53879289271493,0.141,0.536842105263158,1.95859637397772
"ASV_248",-1.7543508319831,0.152,0.536842105263158,1.82967136036718
"ASV_5317",-1.77635269071938,0.137,0.536842105263158,1.78033849972718
"ASV_11115",-1.56860975765435,0.159,0.538983050847458,2.34485974056897
"ASV_3328",-1.6845940442768,0.159,0.538983050847458,1.82936501530273
"ASV_13213",-1.4253218656665,0.164,0.544262295081967,1.84666504866511
"ASV_10291",1.19613127619895,0.166,0.544262295081967,1.80236086308018
"ASV_10295",-1.46292831683032,0.173,0.558064516129032,4.56335738462283
"ASV_2007",-1.57654844465005,0.18,0.571428571428571,2.61195502554307
"ASV_6633",-1.34531756103815,0.194,0.590909090909091,2.48509154055085
"ASV_3972",-1.42404085703423,0.192,0.590909090909091,1.93918420044364
"ASV_1235",-1.35914657972713,0.195,0.590909090909091,1.88540502660303
"ASV_5727",-1.07195386137829,0.198,0.591044776119403,2.08982454393459
"ASV_10391",-1.25673104754938,0.221,0.613888888888889,1.98019406986248
"ASV_6698",1.25833916162774,0.221,0.613888888888889,1.90359807967272
"ASV_10218",-1.29326443739145,0.217,0.613888888888889,1.88328929866455
"ASV_4323",-1.22296177949582,0.221,0.613888888888889,1.85936086866041
"ASV_3958",-1.56778599960551,0.217,0.613888888888889,1.76787901796962
"ASV_9392",-1.19218393362481,0.232,0.61578947368421,2.68680722946717
"ASV_10510",-1.3671618376754,0.227,0.61578947368421,2.62988608609999
"ASV_9178",1.23616390968354,0.234,0.61578947368421,1.98090002960277
"ASV_11229",-1.44230602871717,0.229,0.61578947368421,1.85989744289509
"ASV_3380",-1.35124225866722,0.239,0.620779220779221,2.13548949730243
"ASV_7978",-1.08102527873879,0.248,0.627848101265823,3.23263693905903
"ASV_1238",-1.18649834744134,0.245,0.627848101265823,2.63435743991971
"ASV_2285",-1.11942787556235,0.254,0.635,4.97882146432713
"ASV_8864",-1.12692373252859,0.272,0.663414634146341,2.35083590520638
"ASV_4268",-1.22282438112276,0.27,0.663414634146341,2.0878111819996
