"taxon","t_stat","p_perm","q_value","coca_strength"
"ASV_1905",-8.16513603201705,0.001,0.0153846153846154,2.72891057699303
"ASV_199",-3.79513686647515,0.001,0.0153846153846154,2.6593206765134
"ASV_192",-5.85668288356389,0.001,0.0153846153846154,2.13923430375471
"ASV_3380",-5.41074091162554,0.001,0.0153846153846154,2.13548949730243
"ASV_4268",-4.2126284995962,0.001,0.0153846153846154,2.0878111819996
"ASV_1317",-4.25515488180425,0.001,0.0153846153846154,2.00612773323253
"ASV_3972",-4.725765201174,0.001,0.0153846153846154,1.93918420044364
"ASV_5640",-4.71274303043431,0.001,0.0153846153846154,1.91418342970866
"ASV_1235",-4.70466328935346,0.001,0.0153846153846154,1.88540502660303
"ASV_616",-7.28688073795612,0.001,0.0153846153846154,1.88038628954459
"ASV_88",-8.33141011211256,0.001,0.0153846153846154,1.85981451175514
"ASV_4597",-4.02505350993396,0.001,0.0153846153846154,1.8304256673866
"ASV_2912",-3.85359684425646,0.001,0.0153846153846154,1.81481702670294
"ASV_3620",-4.19565189521214,0.002,0.0285714285714286,2.01080190790378
"ASV_9610",-3.96151418584449,0.003,0.0333333333333333,1.96874445383062
"ASV_4323",-3.05425341581827,0.003,0.0333333333333333,1.85936086866041
"ASV_4871",3.08443075829569,0.003,0.0333333333333333,1.84520545426955
"ASV_9550",-3.14168122214258,0.003,0.0333333333333333,1.81982716444731
"ASV_8864",-2.93398824223339,0.004,0.0421052631578947,2.35083590520638
"ASV_4646",-3.01564664183335,0.008,0.0533333333333333,2.24803329452633
"ASV_9528",-2.85472590254102,0.008,0.0533333333333333,2.22656478339598
"ASV_6273",-3.71129797825898,0.006,0.0533333333333333,2.22555440799568
"ASV_7025",-2.5890670750508,0.008,0.0533333333333333,2.09150916062029
"ASV_11609",2.85393447548568,0.008,0.0533333333333333,1.86687382893772
"ASV_16366",2.75502272960891,0.008,0.0533333333333333,1.81687358965846
"ASV_1814",-3.44312016625212,0.006,0.0533333333333333,1.79275622098981
"ASV_5317",-3.0894603225463,0.008,0.0533333333333333,1.78033849972718
"ASV_4626",-2.83634640848899,0.008,0.0533333333333333,1.77914593507083
"ASV_18008",2.55377053695693,0.008,0.0533333333333333,1.77639780422764
"ASV_11019",-3.35038266213061,0.008,0.0533333333333333,1.77299601352298
"ASV_7810",-2.70796650005022,0.009,0.0540540540540541,2.88691617682916
"ASV_10251",-2.50552895605633,0.01,0.0540540540540541,2.84927346878833
"ASV_19175",2.09286313798472,0.01,0.0540540540540541,2.35251338297376
"ASV_3125",-2.93522558072258,0.01,0.0540540540540541,2.22567951366774
"ASV_2254",-3.17529104168251,0.01,0.0540540540540541,1.95859637397772
"ASV_5369",-3.28095689862183,0.009,0.0540540540540541,1.85945808165231
"ASV_3328",-2.631268446711,0.01,0.0540540540540541,1.82936501530273
"ASV_1395",-2.18591919943805,0.011,0.0578947368421053,2.15159237317644
"ASV_10391",-2.9477702149243,0.012,0.0615384615384615,1.98019406986248
"ASV_6622",-2.70814976509384,0.013,0.0619047619047619,2.04358104881271
"ASV_7514",-2.74865766020668,0.013,0.0619047619047619,2.00559660793091
"ASV_10441",-2.85645952098832,0.013,0.0619047619047619,1.844192703941
"ASV_11210",-2.30529871579024,0.015,0.0681818181818182,2.10565476548445
"ASV_14061",-2.60752028527369,0.015,0.0681818181818182,1.78189076329128
"ASV_13108",-2.09743317515266,0.016,0.0695652173913043,2.76508992936588
"ASV_6633",-2.87418615028111,0.016,0.0695652173913043,2.48509154055085
"ASV_2213",-3.09742531962675,0.017,0.0708333333333333,2.63591123613952
"ASV_2810",-2.86083654071868,0.017,0.0708333333333333,2.34311239137314
"ASV_1687",-2.38272308262806,0.018,0.072,2.46750626235422
"ASV_9007",-3.21806851507983,0.018,0.072,1.83366797362631
"ASV_19483",-2.70863114491559,0.019,0.0745098039215686,2.48359620799505
"ASV_17560",2.62036420174966,0.02,0.0769230769230769,1.79047306939956
"ASV_3345",-2.63134210870348,0.021,0.0792452830188679,1.8029231924002
"ASV_14932",-2.81840064492978,0.022,0.0814814814814815,1.79745978146637
"ASV_7125",-2.48796085198146,0.023,0.0821428571428571,1.82842923170035
"ASV_1147",2.23484156396308,0.023,0.0821428571428571,1.73936459588787
"ASV_13706",-2.15067329943119,0.026,0.0852459016393443,2.76732486522261
"ASV_4605",-2.47958765468938,0.026,0.0852459016393443,2.26902666338999
"ASV_5528",-2.48023637533566,0.025,0.0852459016393443,2.20869430102644
"ASV_13755",-2.7149680425767,0.026,0.0852459016393443,1.8156735509812
