"taxon","t_stat","p_perm","q_value","coca_strength"
"ASV_10295",-1.028907689836,0.535,0.907246376811594,4.56335738462283
"ASV_4052",-0.674254838722235,0.286,0.907246376811594,3.92266183648396
"ASV_4833",-1.75621317517618,0.312,0.907246376811594,3.79780493551237
"ASV_16141",-0.799020458951435,0.476,0.907246376811594,3.78038489003347
"ASV_19598",0.37902954706704,0.562,0.907246376811594,3.64231995931776
"ASV_19706",-1.38415589774055,0.364,0.907246376811594,3.60181837031415
"ASV_7880",-0.962993503516979,0.338,0.907246376811594,3.45329514010696
"ASV_12132",-0.766573426519454,0.237,0.907246376811594,3.3859403930105
"ASV_8640",-1.50359180162915,0.457,0.907246376811594,3.35261671937078
"ASV_12548",-1.37378230349785,0.206,0.907246376811594,3.26297887416792
"ASV_10164",-0.480223059117239,0.389,0.907246376811594,3.00064671539992
"ASV_12870",-1.03761694220502,0.226,0.907246376811594,2.95589332243567
"ASV_7810",-1.44248594642623,0.427,0.907246376811594,2.88691617682916
"ASV_8208",-1.37234170838615,0.096,0.907246376811594,2.8610929575301
"ASV_10251",-1.28288749452621,0.467,0.907246376811594,2.84927346878833
"ASV_8643",-0.637185227789855,0.332,0.907246376811594,2.83639140221316
"ASV_5903",-0.755464938437937,0.154,0.907246376811594,2.81487481933453
"ASV_16269",0.371742718439443,0.594,0.907246376811594,2.8038407100859
"ASV_13706",-0.783025887330858,0.314,0.907246376811594,2.76732486522261
"ASV_13108",-1.03419716099077,0.561,0.907246376811594,2.76508992936588
"ASV_12780",1.15749679155246,0.368,0.907246376811594,2.75911124387488
"ASV_24648",-0.388707671193821,0.468,0.907246376811594,2.75375351061899
"ASV_12734",-0.233347553424576,0.552,0.907246376811594,2.73488807133962
"ASV_10624",-0.739804826632122,0.262,0.907246376811594,2.71626841810582
"ASV_9392",-1.37969114622667,0.292,0.907246376811594,2.68680722946717
"ASV_9782",-1.76367383517133,0.262,0.907246376811594,2.6751354322411
"ASV_199",-0.525603186399959,0.304,0.907246376811594,2.6593206765134
"ASV_14792",-0.444588443677761,0.605,0.907246376811594,2.65468166637324
"ASV_2213",-0.799225415452418,0.623,0.907246376811594,2.63591123613952
"ASV_1238",-0.357702903947033,0.536,0.907246376811594,2.63435743991971
"ASV_10510",-0.629159455411016,0.393,0.907246376811594,2.62988608609999
"ASV_2007",-0.987391155259262,0.126,0.907246376811594,2.61195502554307
"ASV_319",-1.77145076962056,0.202,0.907246376811594,2.53477832125935
"ASV_6917",-1.5063978865385,0.144,0.907246376811594,2.50902860944336
"ASV_5156",-1.96090098661486,0.08,0.907246376811594,2.5014660067774
"ASV_5702",0.683565391557334,0.378,0.907246376811594,2.49339531599296
"ASV_9085",-0.783646390348245,0.212,0.907246376811594,2.48648972478188
"ASV_6633",-1.30959063494185,0.615,0.907246376811594,2.48509154055085
"ASV_19483",-1.56191720171453,0.262,0.907246376811594,2.48359620799505
"ASV_7977",-0.492010526539982,0.378,0.907246376811594,2.47997351865929
"ASV_1687",1.02655340011667,0.59,0.907246376811594,2.46750626235422
"ASV_9583",-0.461794618549986,0.626,0.907246376811594,2.45259710128537
"ASV_5838",-0.462084558113846,0.457,0.907246376811594,2.44636255516672
"ASV_11336",-1.06908653156077,0.258,0.907246376811594,2.43982534942959
"ASV_3717",-1.24351668839002,0.427,0.907246376811594,2.43257009071902
"ASV_1482",-0.501039023470509,0.318,0.907246376811594,2.42848905161662
"ASV_11794",-1.51903417280151,0.066,0.907246376811594,2.42193263158797
"ASV_9708",-0.845384205383341,0.372,0.907246376811594,2.38949736154844
"ASV_18015",-1.23998487414222,0.234,0.907246376811594,2.36164762543017
"ASV_8864",-1.04668420126865,0.557,0.907246376811594,2.35083590520638
"ASV_11115",-1.09696592431947,0.246,0.907246376811594,2.34485974056897
"ASV_7449",-1.20324122990669,0.123,0.907246376811594,2.32932683925449
"ASV_7376",0.654997469242958,0.622,0.907246376811594,2.32503538030523
