"taxon","t_stat","p_perm","q_value"
"ASV_394",-4.1067698278932,0.001,0.00785290763968073
"ASV_396",3.77272758200553,0.001,0.00785290763968073
"ASV_397",-5.35566811265432,0.001,0.00785290763968073
"ASV_406",-6.68976990847904,0.001,0.00785290763968073
"ASV_409",-8.11880513394971,0.001,0.00785290763968073
"ASV_411",-5.46553056094244,0.001,0.00785290763968073
"ASV_412",4.38255124439265,0.001,0.00785290763968073
"ASV_414",6.72468308177946,0.001,0.00785290763968073
"ASV_416",9.67202000201369,0.001,0.00785290763968073
"ASV_417",4.48848395658927,0.001,0.00785290763968073
"ASV_427",13.594940199959,0.001,0.00785290763968073
"ASV_429",6.54275767666987,0.001,0.00785290763968073
"ASV_442",4.42369796548742,0.001,0.00785290763968073
"ASV_444",9.53121067233218,0.001,0.00785290763968073
"ASV_447",4.46600373269027,0.001,0.00785290763968073
"ASV_454",8.24249183211393,0.001,0.00785290763968073
"ASV_459",-8.62492395083405,0.001,0.00785290763968073
"ASV_466",-3.80226908773756,0.001,0.00785290763968073
"ASV_469",4.83061418369667,0.001,0.00785290763968073
"ASV_477",-3.32811766978146,0.001,0.00785290763968073
"ASV_485",4.35957854553202,0.001,0.00785290763968073
"ASV_490",-4.11936743333728,0.001,0.00785290763968073
"ASV_498",2.95400297671497,0.001,0.00785290763968073
"ASV_499",-6.08402759823583,0.001,0.00785290763968073
"ASV_500",3.72252103667151,0.001,0.00785290763968073
"ASV_503",-4.1910208935172,0.001,0.00785290763968073
"ASV_504",-5.18648029945057,0.001,0.00785290763968073
"ASV_506",5.46571231540681,0.001,0.00785290763968073
"ASV_508",-5.33142221162375,0.001,0.00785290763968073
"ASV_511",-4.41696803865371,0.001,0.00785290763968073
"ASV_513",-3.08887722756978,0.001,0.00785290763968073
"ASV_514",-6.39932669305254,0.001,0.00785290763968073
"ASV_525",-6.07480408095073,0.001,0.00785290763968073
"ASV_527",-4.68082558313233,0.001,0.00785290763968073
"ASV_529",13.1521951489303,0.001,0.00785290763968073
"ASV_530",-3.92146147590476,0.001,0.00785290763968073
"ASV_531",-7.76003462113079,0.001,0.00785290763968073
"ASV_534",-4.26272031053139,0.001,0.00785290763968073
"ASV_545",-5.2456158320422,0.001,0.00785290763968073
"ASV_548",-5.27084752937401,0.001,0.00785290763968073
"ASV_550",-5.97287642402179,0.001,0.00785290763968073
"ASV_551",-7.30441483817745,0.001,0.00785290763968073
"ASV_553",-4.61268734827528,0.001,0.00785290763968073
"ASV_558",-6.69416148392976,0.001,0.00785290763968073
"ASV_559",4.02986793250808,0.001,0.00785290763968073
"ASV_560",-3.74845840549732,0.001,0.00785290763968073
"ASV_562",-8.79378819819614,0.001,0.00785290763968073
"ASV_575",-3.3988957034346,0.001,0.00785290763968073
"ASV_582",-5.62355228997615,0.001,0.00785290763968073
"ASV_585",-4.38296972596491,0.001,0.00785290763968073
"ASV_586",-8.66343716601064,0.001,0.00785290763968073
"ASV_587",-7.76150555420273,0.001,0.00785290763968073
"ASV_589",-6.52133183597699,0.001,0.00785290763968073
"ASV_599",8.65024477134385,0.001,0.00785290763968073
"ASV_601",6.29491346121471,0.001,0.00785290763968073
"ASV_605",-9.34778985141441,0.001,0.00785290763968073
"ASV_607",-9.34965429209877,0.001,0.00785290763968073
"ASV_608",7.93120140677331,0.001,0.00785290763968073
"ASV_616",-5.92762494221975,0.001,0.00785290763968073
"ASV_617",-4.60903804536587,0.001,0.00785290763968073
"ASV_624",5.58182743320555,0.001,0.00785290763968073
"ASV_629",4.66375659922267,0.001,0.00785290763968073
"ASV_644",-5.00011434289999,0.001,0.00785290763968073
"ASV_649",-5.00594452737685,0.001,0.00785290763968073
"ASV_654",-6.33810263323925,0.001,0.00785290763968073
"ASV_655",-5.92649668535718,0.001,0.00785290763968073
"ASV_657",-8.09922853871327,0.001,0.00785290763968073
"ASV_660",-3.75563293119199,0.001,0.00785290763968073
"ASV_665",-10.9843937845808,0.001,0.00785290763968073
"ASV_667",-5.8519469267397,0.001,0.00785290763968073
"ASV_669",-3.06157260183772,0.001,0.00785290763968073
"ASV_676",4.6386811335274,0.001,0.00785290763968073
"ASV_678",-8.76958392207799,0.001,0.00785290763968073
"ASV_680",-6.39482774104084,0.001,0.00785290763968073
"ASV_683",5.32656016480229,0.001,0.00785290763968073
"ASV_687",-3.85415522053546,0.001,0.00785290763968073
"ASV_695",5.13155170529879,0.001,0.00785290763968073
"ASV_698",-6.88201173436535,0.001,0.00785290763968073
"ASV_699",-4.61428173777681,0.001,0.00785290763968073
"ASV_702",-5.11602849318509,0.001,0.00785290763968073
"ASV_704",4.4253851424855,0.001,0.00785290763968073
"ASV_707",6.2274396292458,0.001,0.00785290763968073
"ASV_709",5.42863356955384,0.001,0.00785290763968073
"ASV_713",4.53448542772172,0.001,0.00785290763968073
"ASV_717",-2.79101373847133,0.001,0.00785290763968073
"ASV_721",-4.4346481483144,0.001,0.00785290763968073
"ASV_723",4.50019730444559,0.001,0.00785290763968073
"ASV_734",-8.10579545336628,0.001,0.00785290763968073
"ASV_740",3.65673080806238,0.001,0.00785290763968073
"ASV_745",-3.9702799742392,0.001,0.00785290763968073
"ASV_746",-4.26375055801752,0.001,0.00785290763968073
"ASV_755",-6.65038920020041,0.001,0.00785290763968073
"ASV_756",3.45404041488786,0.001,0.00785290763968073
"ASV_759",-3.24787686181601,0.001,0.00785290763968073
"ASV_768",-8.11345468259295,0.001,0.00785290763968073
"ASV_772",-4.46723844001405,0.001,0.00785290763968073
"ASV_776",-9.0247401594143,0.001,0.00785290763968073
"ASV_777",5.43894286388616,0.001,0.00785290763968073
"ASV_780",-3.3247650642536,0.001,0.00785290763968073
"ASV_790",-5.21496962631527,0.001,0.00785290763968073
"ASV_792",-8.85360314676297,0.001,0.00785290763968073
"ASV_802",5.68428014647953,0.001,0.00785290763968073
"ASV_804",-6.78190439081376,0.001,0.00785290763968073
"ASV_806",-4.9817888811781,0.001,0.00785290763968073
"ASV_807",-5.6302020233225,0.001,0.00785290763968073
"ASV_813",-7.80284462410294,0.001,0.00785290763968073
"ASV_816",-3.99541094275328,0.001,0.00785290763968073
"ASV_818",3.4681071995672,0.001,0.00785290763968073
"ASV_826",-5.13994738716148,0.001,0.00785290763968073
"ASV_828",4.91942018966396,0.001,0.00785290763968073
"ASV_834",-7.24685683546786,0.001,0.00785290763968073
"ASV_835",-4.68679127599632,0.001,0.00785290763968073
"ASV_836",3.43911924184657,0.001,0.00785290763968073
"ASV_841",-5.27248540986353,0.001,0.00785290763968073
"ASV_845",3.89693184366234,0.001,0.00785290763968073
"ASV_856",-6.30264761456437,0.001,0.00785290763968073
"ASV_864",-4.45722443303528,0.001,0.00785290763968073
"ASV_871",-4.82369815225449,0.001,0.00785290763968073
"ASV_875",5.82125693072236,0.001,0.00785290763968073
"ASV_877",3.8881280790924,0.001,0.00785290763968073
"ASV_879",-6.79046051353089,0.001,0.00785290763968073
"ASV_889",10.7816275179081,0.001,0.00785290763968073
"ASV_908",5.91172613039726,0.001,0.00785290763968073
"ASV_913",-6.74893711469317,0.001,0.00785290763968073
"ASV_915",-6.07004580757935,0.001,0.00785290763968073
"ASV_919",-4.71428871331303,0.001,0.00785290763968073
"ASV_930",7.1460093163965,0.001,0.00785290763968073
"ASV_937",-4.97548972639834,0.001,0.00785290763968073
"ASV_942",4.19147892675032,0.001,0.00785290763968073
"ASV_952",7.03727589260637,0.001,0.00785290763968073
"ASV_961",-3.46473830693714,0.001,0.00785290763968073
"ASV_964",4.04478441954264,0.001,0.00785290763968073
"ASV_967",-5.6742539696709,0.001,0.00785290763968073
"ASV_969",-7.50710994461706,0.001,0.00785290763968073
"ASV_970",3.39610194884902,0.001,0.00785290763968073
"ASV_975",-7.41759646063112,0.001,0.00785290763968073
"ASV_977",-4.53763874888195,0.001,0.00785290763968073
"ASV_981",4.18017720807227,0.001,0.00785290763968073
"ASV_984",-6.77871185831808,0.001,0.00785290763968073
"ASV_1000",3.4808322403024,0.001,0.00785290763968073
"ASV_1005",9.61371366973658,0.001,0.00785290763968073
"ASV_1011",6.07112769977492,0.001,0.00785290763968073
"ASV_1013",5.07527234567933,0.001,0.00785290763968073
"ASV_1016",-9.08813027765032,0.001,0.00785290763968073
"ASV_1026",-9.66873097994361,0.001,0.00785290763968073
"ASV_1029",-10.8868461163451,0.001,0.00785290763968073
"ASV_1034",-3.75299903162921,0.001,0.00785290763968073
"ASV_1036",3.79959593948176,0.001,0.00785290763968073
"ASV_1037",-5.28337233036564,0.001,0.00785290763968073
"ASV_1042",5.63310766862193,0.001,0.00785290763968073
"ASV_1043",-4.88268176247816,0.001,0.00785290763968073
"ASV_1051",10.6647324715904,0.001,0.00785290763968073
"ASV_1058",5.00303370641814,0.001,0.00785290763968073
"ASV_1068",4.94638149579699,0.001,0.00785290763968073
"ASV_1070",-5.03208688718433,0.001,0.00785290763968073
"ASV_1076",-5.39963276572746,0.001,0.00785290763968073
"ASV_1079",-8.34643063090203,0.001,0.00785290763968073
"ASV_1083",-4.78746902650689,0.001,0.00785290763968073
"ASV_1084",10.3175215958522,0.001,0.00785290763968073
"ASV_1087",3.28300567064986,0.001,0.00785290763968073
"ASV_1088",4.00251475490879,0.001,0.00785290763968073
"ASV_1097",5.91238023227942,0.001,0.00785290763968073
"ASV_1098",6.4927404813291,0.001,0.00785290763968073
"ASV_1100",4.38023328448888,0.001,0.00785290763968073
"ASV_1104",-5.35635366469766,0.001,0.00785290763968073
"ASV_1106",4.26353761591976,0.001,0.00785290763968073
"ASV_1109",5.35355107778611,0.001,0.00785290763968073
"ASV_1111",3.84856459457073,0.001,0.00785290763968073
"ASV_1115",4.21018216337213,0.001,0.00785290763968073
"ASV_1118",-4.19990467396583,0.001,0.00785290763968073
"ASV_1120",-5.5446686305195,0.001,0.00785290763968073
"ASV_1128",-4.32815541272566,0.001,0.00785290763968073
"ASV_1129",5.78304292848047,0.001,0.00785290763968073
"ASV_1130",7.04346254624762,0.001,0.00785290763968073
"ASV_1131",-4.46845771819972,0.001,0.00785290763968073
"ASV_1137",6.78744792937917,0.001,0.00785290763968073
"ASV_1140",4.34418442532681,0.001,0.00785290763968073
"ASV_1142",-3.88739295675728,0.001,0.00785290763968073
"ASV_1143",7.76575953990747,0.001,0.00785290763968073
"ASV_1145",-4.98557234443058,0.001,0.00785290763968073
"ASV_1147",3.62535746409331,0.001,0.00785290763968073
"ASV_1151",-3.59442502570245,0.001,0.00785290763968073
"ASV_1153",-5.46039019059559,0.001,0.00785290763968073
"ASV_1156",-4.3995281876112,0.001,0.00785290763968073
"ASV_1159",5.5788071411978,0.001,0.00785290763968073
"ASV_1160",-6.06680122322097,0.001,0.00785290763968073
"ASV_1163",-4.25263162905047,0.001,0.00785290763968073
"ASV_1167",-8.5684131879296,0.001,0.00785290763968073
"ASV_1169",-4.2295794512655,0.001,0.00785290763968073
"ASV_1172",-5.43506371477066,0.001,0.00785290763968073
"ASV_1183",-4.12307574565338,0.001,0.00785290763968073
"ASV_1184",8.31755954765912,0.001,0.00785290763968073
"ASV_1207",-3.70668780669754,0.001,0.00785290763968073
"ASV_1221",-6.52440072142376,0.001,0.00785290763968073
"ASV_1227",5.50991620369228,0.001,0.00785290763968073
"ASV_1248",-3.93840353250554,0.001,0.00785290763968073
"ASV_1256",3.1522781119747,0.001,0.00785290763968073
"ASV_1266",-4.05191988317528,0.001,0.00785290763968073
"ASV_1282",-6.63666871625038,0.001,0.00785290763968073
"ASV_1287",-4.2506553021902,0.001,0.00785290763968073
"ASV_1288",10.0128909578738,0.001,0.00785290763968073
"ASV_1309",4.59080581682053,0.001,0.00785290763968073
"ASV_1314",10.5982068201871,0.001,0.00785290763968073
"ASV_1316",-3.56682613977497,0.001,0.00785290763968073
"ASV_1317",-3.7747696013043,0.001,0.00785290763968073
"ASV_1319",-5.60652309376927,0.001,0.00785290763968073
"ASV_1322",-5.54328226205578,0.001,0.00785290763968073
"ASV_1331",-6.89519441127619,0.001,0.00785290763968073
"ASV_1332",-3.4416203487426,0.001,0.00785290763968073
"ASV_1336",-3.82000253005941,0.001,0.00785290763968073
"ASV_1340",-4.82491792256285,0.001,0.00785290763968073
"ASV_1346",-5.08251674026365,0.001,0.00785290763968073
"ASV_1347",-5.73706639620207,0.001,0.00785290763968073
"ASV_1352",10.1108098128781,0.001,0.00785290763968073
"ASV_1359",-3.92272949384538,0.001,0.00785290763968073
"ASV_1384",11.7963479426811,0.001,0.00785290763968073
"ASV_1386",4.0605406914102,0.001,0.00785290763968073
"ASV_1387",-3.7546318831175,0.001,0.00785290763968073
"ASV_1392",-3.33599458395956,0.001,0.00785290763968073
"ASV_1395",-3.12876364363886,0.001,0.00785290763968073
"ASV_1416",-3.82156282431381,0.001,0.00785290763968073
"ASV_1429",3.35755792687445,0.001,0.00785290763968073
"ASV_1435",4.20175651754763,0.001,0.00785290763968073
"ASV_1441",-4.50298800681429,0.001,0.00785290763968073
"ASV_1464",-7.25949701833838,0.001,0.00785290763968073
"ASV_1475",-6.42938962159347,0.001,0.00785290763968073
"ASV_1476",-4.2578296206988,0.001,0.00785290763968073
"ASV_1487",-6.27272635436277,0.001,0.00785290763968073
"ASV_1489",3.63370389987378,0.001,0.00785290763968073
"ASV_1491",-5.1512749811576,0.001,0.00785290763968073
"ASV_1497",-7.25333950974154,0.001,0.00785290763968073
"ASV_1532",3.42674590803178,0.001,0.00785290763968073
"ASV_1543",9.81506116442484,0.001,0.00785290763968073
"ASV_1555",-5.86367497225087,0.001,0.00785290763968073
"ASV_1557",3.95186238771248,0.001,0.00785290763968073
"ASV_1560",-4.54679408625994,0.001,0.00785290763968073
"ASV_1563",-4.14916714493555,0.001,0.00785290763968073
"ASV_1567",-6.76244174745383,0.001,0.00785290763968073
"ASV_1573",5.05874487311735,0.001,0.00785290763968073
"ASV_1593",-4.48120410243643,0.001,0.00785290763968073
"ASV_1600",4.58286776309297,0.001,0.00785290763968073
"ASV_1603",-3.87196823454787,0.001,0.00785290763968073
"ASV_1608",-3.84498452545322,0.001,0.00785290763968073
"ASV_1625",-4.84464650123782,0.001,0.00785290763968073
"ASV_1630",5.43883152938779,0.001,0.00785290763968073
"ASV_1632",-8.42752663203827,0.001,0.00785290763968073
"ASV_1635",-3.63168296051702,0.001,0.00785290763968073
"ASV_1638",-6.14660725718493,0.001,0.00785290763968073
"ASV_1647",-5.83024324094952,0.001,0.00785290763968073
"ASV_1651",3.76447780354762,0.001,0.00785290763968073
"ASV_1661",-4.57815456090667,0.001,0.00785290763968073
"ASV_1665",9.66976370251694,0.001,0.00785290763968073
"ASV_1671",-6.19805292505457,0.001,0.00785290763968073
"ASV_1693",-4.700925442091,0.001,0.00785290763968073
"ASV_1695",-5.98316731198427,0.001,0.00785290763968073
"ASV_1701",3.71600365404899,0.001,0.00785290763968073
"ASV_1706",6.96765413853441,0.001,0.00785290763968073
"ASV_1739",3.36774396398188,0.001,0.00785290763968073
"ASV_1779",-4.78730150043528,0.001,0.00785290763968073
"ASV_1783",-3.79770856088883,0.001,0.00785290763968073
"ASV_1791",5.07232342161793,0.001,0.00785290763968073
"ASV_1792",4.06734874256184,0.001,0.00785290763968073
"ASV_1794",6.87865268775074,0.001,0.00785290763968073
"ASV_1799",-5.05587186576582,0.001,0.00785290763968073
"ASV_1806",-3.73859379873134,0.001,0.00785290763968073
"ASV_1811",-3.4896691021679,0.001,0.00785290763968073
"ASV_1820",-5.36550435882868,0.001,0.00785290763968073
"ASV_1826",-4.38423027865068,0.001,0.00785290763968073
"ASV_1830",-5.67067280958377,0.001,0.00785290763968073
"ASV_1851",3.91275385437719,0.001,0.00785290763968073
"ASV_1860",-3.82289973727474,0.001,0.00785290763968073
"ASV_1870",-5.35654792128241,0.001,0.00785290763968073
"ASV_1871",4.32611856529315,0.001,0.00785290763968073
"ASV_1891",-5.00137616560773,0.001,0.00785290763968073
"ASV_1897",6.41442147256142,0.001,0.00785290763968073
"ASV_1905",-6.78739625480058,0.001,0.00785290763968073
"ASV_1918",4.68132425394387,0.001,0.00785290763968073
"ASV_1921",5.35321205641446,0.001,0.00785290763968073
"ASV_1927",-5.07617300655019,0.001,0.00785290763968073
"ASV_1931",3.45912279812956,0.001,0.00785290763968073
"ASV_1934",-3.22669406330216,0.001,0.00785290763968073
"ASV_1938",3.48556891507631,0.001,0.00785290763968073
"ASV_1953",5.60138927938001,0.001,0.00785290763968073
"ASV_1957",6.80260967698222,0.001,0.00785290763968073
"ASV_1977",-4.75696503721818,0.001,0.00785290763968073
"ASV_1998",5.46875273389975,0.001,0.00785290763968073
"ASV_2005",-3.380913150346,0.001,0.00785290763968073
"ASV_2013",-4.67877142733714,0.001,0.00785290763968073
"ASV_2055",-3.27605871895803,0.001,0.00785290763968073
"ASV_2078",7.26547503371186,0.001,0.00785290763968073
"ASV_2082",-4.36590566063579,0.001,0.00785290763968073
"ASV_2083",4.31530879903031,0.001,0.00785290763968073
"ASV_2094",5.71153394763703,0.001,0.00785290763968073
"ASV_2106",-5.3180757272238,0.001,0.00785290763968073
"ASV_2115",-4.43577391030481,0.001,0.00785290763968073
"ASV_2123",-3.47905318189298,0.001,0.00785290763968073
"ASV_2126",4.31407590213271,0.001,0.00785290763968073
"ASV_2132",3.36732417531633,0.001,0.00785290763968073
"ASV_2138",-4.82549813221125,0.001,0.00785290763968073
"ASV_2139",-3.62861178881796,0.001,0.00785290763968073
"ASV_2140",3.78705958707177,0.001,0.00785290763968073
"ASV_2143",4.11624604187082,0.001,0.00785290763968073
"ASV_2149",-3.79175165240753,0.001,0.00785290763968073
"ASV_2199",8.95987407152614,0.001,0.00785290763968073
"ASV_2204",-4.08168124365107,0.001,0.00785290763968073
"ASV_2219",-8.41845373547179,0.001,0.00785290763968073
"ASV_2224",-3.30181620631757,0.001,0.00785290763968073
"ASV_2228",3.59852348894424,0.001,0.00785290763968073
"ASV_2229",6.05674616965712,0.001,0.00785290763968073
"ASV_2233",5.20328408210157,0.001,0.00785290763968073
"ASV_2237",4.66483129962588,0.001,0.00785290763968073
"ASV_2241",5.41076801531279,0.001,0.00785290763968073
"ASV_2243",3.8040157186988,0.001,0.00785290763968073
"ASV_2315",-5.3471412701406,0.001,0.00785290763968073
"ASV_2319",-4.48255217810977,0.001,0.00785290763968073
"ASV_2328",4.90770301484686,0.001,0.00785290763968073
"ASV_2338",-5.03975430852795,0.001,0.00785290763968073
"ASV_2343",5.99302563946172,0.001,0.00785290763968073
"ASV_2348",6.85313259502324,0.001,0.00785290763968073
"ASV_2352",5.72865032511105,0.001,0.00785290763968073
"ASV_2359",4.52422508089255,0.001,0.00785290763968073
"ASV_2366",-4.20918423507065,0.001,0.00785290763968073
"ASV_2373",-4.69266117847199,0.001,0.00785290763968073
"ASV_2376",7.00511217459454,0.001,0.00785290763968073
"ASV_2380",-4.07401964206553,0.001,0.00785290763968073
"ASV_2397",-3.8684355757833,0.001,0.00785290763968073
"ASV_2398",4.39506598602718,0.001,0.00785290763968073
"ASV_2402",7.83392676955332,0.001,0.00785290763968073
"ASV_2404",-4.05687703782145,0.001,0.00785290763968073
"ASV_2436",-3.57086075223879,0.001,0.00785290763968073
"ASV_2438",3.55484873464376,0.001,0.00785290763968073
"ASV_2439",6.38982739966765,0.001,0.00785290763968073
"ASV_2450",-3.99294812885043,0.001,0.00785290763968073
"ASV_2451",-3.83891913776775,0.001,0.00785290763968073
"ASV_2481",4.7201240676732,0.001,0.00785290763968073
"ASV_2508",4.62235059221944,0.001,0.00785290763968073
"ASV_2532",4.72487136255794,0.001,0.00785290763968073
"ASV_2541",4.58797147131507,0.001,0.00785290763968073
"ASV_2549",4.32829026773729,0.001,0.00785290763968073
"ASV_2550",-5.92778295051564,0.001,0.00785290763968073
"ASV_2575",4.58773329975498,0.001,0.00785290763968073
"ASV_2593",-5.68911650390724,0.001,0.00785290763968073
"ASV_2594",-4.47124466394015,0.001,0.00785290763968073
"ASV_2603",8.93180722211684,0.001,0.00785290763968073
"ASV_2625",4.45382520468698,0.001,0.00785290763968073
"ASV_2634",4.91590905131542,0.001,0.00785290763968073
"ASV_2637",-5.84335996103718,0.001,0.00785290763968073
"ASV_2645",-3.78787943710408,0.001,0.00785290763968073
"ASV_2660",7.88229507311845,0.001,0.00785290763968073
"ASV_2669",-4.91553495915015,0.001,0.00785290763968073
"ASV_2673",3.98929897457457,0.001,0.00785290763968073
"ASV_2677",8.36432306118849,0.001,0.00785290763968073
"ASV_2682",5.50200510205291,0.001,0.00785290763968073
"ASV_2690",-7.09382900751267,0.001,0.00785290763968073
"ASV_2693",4.26217557537884,0.001,0.00785290763968073
"ASV_2702",-7.41648833722783,0.001,0.00785290763968073
"ASV_2720",5.06016771663559,0.001,0.00785290763968073
"ASV_2732",-4.85436655991085,0.001,0.00785290763968073
"ASV_2741",-5.34084560206116,0.001,0.00785290763968073
"ASV_2798",4.10957132085657,0.001,0.00785290763968073
"ASV_2809",10.4219159727509,0.001,0.00785290763968073
"ASV_2834",-5.19116726359917,0.001,0.00785290763968073
"ASV_2838",5.18959298069322,0.001,0.00785290763968073
"ASV_2839",6.08619248371765,0.001,0.00785290763968073
"ASV_2845",3.60436156768468,0.001,0.00785290763968073
"ASV_2856",-4.52610856124522,0.001,0.00785290763968073
"ASV_2858",-3.59279617528079,0.001,0.00785290763968073
"ASV_2873",-7.46206743594103,0.001,0.00785290763968073
"ASV_2874",-3.86329128882317,0.001,0.00785290763968073
"ASV_2877",-4.34436258473989,0.001,0.00785290763968073
"ASV_2881",3.67055433943344,0.001,0.00785290763968073
"ASV_2891",4.06802020636982,0.001,0.00785290763968073
"ASV_2892",-4.06944032837755,0.001,0.00785290763968073
"ASV_2907",4.58350846212542,0.001,0.00785290763968073
"ASV_2910",3.55151363562568,0.001,0.00785290763968073
