"taxon","t_stat","p_perm","q_value","coca_strength"
"ASV_199",-3.87856306493101,0.001,0.02,2.94662277219397
"ASV_1505",-4.41921222687778,0.001,0.02,2.21338222410375
"ASV_14517",2.81123179653291,0.001,0.02,2.16151991030012
"ASV_1905",-7.86645595542352,0.001,0.02,2.14800068338566
"ASV_4597",-3.98363437869617,0.001,0.02,2.03993099258513
"ASV_3972",-4.65563486377137,0.001,0.02,2.0356422079346
"ASV_534",-4.97179561204208,0.001,0.02,2.00611088063736
"ASV_210",-4.11347058830626,0.001,0.02,1.98550535719248
"ASV_3380",-5.31695874511457,0.001,0.02,1.92643757432742
"ASV_545",-4.56724984779414,0.001,0.02,1.81987796234796
"ASV_1122",-3.71831569288986,0.002,0.025,2.41315115125981
"ASV_660",-4.61611011382112,0.002,0.025,2.08047906820415
"ASV_5162",-4.2272627072543,0.002,0.025,1.97091744078039
"ASV_2204",-3.74975787287776,0.002,0.025,1.91730431143065
"ASV_1739",2.80465098607365,0.002,0.025,1.77767349017988
"ASV_9610",-3.79350793853065,0.002,0.025,1.748869216994
"ASV_5854",-3.29684831646543,0.003,0.0315789473684211,1.91021406048319
"ASV_4626",-2.89573121194858,0.003,0.0315789473684211,1.87027502056179
"ASV_6273",-3.54466991359999,0.003,0.0315789473684211,1.761632203115
"ASV_80",-3.5303202656716,0.005,0.0416666666666667,2.59540303555276
"ASV_20142",3.22990806579011,0.005,0.0416666666666667,2.14046244295224
"ASV_2075",-3.65329165186696,0.005,0.0416666666666667,2.06446441433318
"ASV_1004",-2.84178555578968,0.005,0.0416666666666667,1.84364439932602
"ASV_2212",3.23841330408246,0.005,0.0416666666666667,1.78690183047164
"ASV_21917",3.10208645097002,0.007,0.0538461538461538,2.18655667381622
"ASV_4268",-4.25847482909463,0.007,0.0538461538461538,1.83732877449281
"ASV_11293",-2.80219483163937,0.01,0.0740740740740741,1.77547169215667
"ASV_5214",-3.24895357420518,0.015,0.0780487804878049,2.8099093345832
"ASV_5115",-3.08007006562763,0.015,0.0780487804878049,2.56713391386697
"ASV_2770",-3.14185706361115,0.013,0.0780487804878049,2.52607519931801
"ASV_2213",-3.19677833637249,0.014,0.0780487804878049,2.26694695993693
"ASV_3328",-2.83954930150397,0.016,0.0780487804878049,2.20825457367429
"ASV_1687",-2.41894814194443,0.016,0.0780487804878049,2.03503055804455
"ASV_1814",-3.4801117486877,0.012,0.0780487804878049,2.02264320563697
"ASV_1395",-2.27932582061618,0.016,0.0780487804878049,2.00097984355481
"ASV_4871",2.66701592230892,0.011,0.0780487804878049,1.880133985726
"ASV_9078",2.58195384368604,0.016,0.0780487804878049,1.85681933945088
"ASV_9550",-3.09089164938934,0.012,0.0780487804878049,1.85580826299389
"ASV_2050",-2.85069572705424,0.014,0.0780487804878049,1.77740247420695
"ASV_1087",2.11021078782779,0.016,0.0780487804878049,1.77298524448023
"ASV_3125",-2.9142264065109,0.014,0.0780487804878049,1.75238685993412
"ASV_1187",-3.12283099168397,0.017,0.0790697674418605,2.91704464875793
"ASV_7810",-2.86653314689723,0.017,0.0790697674418605,1.97960509898597
"ASV_5467",-2.25269503583193,0.018,0.08,1.99237296275678
"ASV_6291",-2.23357649263769,0.018,0.08,1.73207299418993
"ASV_5045",-2.518162827112,0.019,0.0807692307692308,2.34480232485809
"ASV_19483",-2.93316527043649,0.02,0.0807692307692308,2.33893834090709
"ASV_6633",-2.92671448814062,0.021,0.0807692307692308,2.02954613966046
"ASV_5254",-2.45813212694597,0.021,0.0807692307692308,1.90597771696032
"ASV_11609",2.52529113460979,0.019,0.0807692307692308,1.87599557712319
"ASV_3425",-2.55709801998623,0.021,0.0807692307692308,1.77292394638395
"ASV_7025",-2.45558664921535,0.02,0.0807692307692308,1.73765029117324
"ASV_518",-2.57192173132297,0.023,0.0851851851851852,2.59886030132807
"ASV_3379",-2.56813727820038,0.023,0.0851851851851852,1.79384840899117
"ASV_5528",-2.71091421469848,0.025,0.0892857142857143,2.21983654075825
"ASV_3926",-2.18788949368593,0.025,0.0892857142857143,1.80352304018493
"ASV_248",-2.93617304288797,0.026,0.0896551724137931,2.93434403169134
"ASV_3677",-2.73562738667685,0.026,0.0896551724137931,2.13563799139105
"ASV_10251",-2.6250733365985,0.028,0.0933333333333333,2.27451161487215
"ASV_5364",-2.36791098546097,0.028,0.0933333333333333,1.75836062241861
"ASV_15374",-2.58119932548803,0.031,0.101639344262295,1.96707040841198
"ASV_2358",-2.66525583820176,0.034,0.104615384615385,2.476875611409
"ASV_17560",2.42156229108826,0.033,0.104615384615385,2.01298069202497
"ASV_7679",-2.20377073780775,0.033,0.104615384615385,1.91692765785457
"ASV_13213",-2.16954250218545,0.034,0.104615384615385,1.8649230294484
"ASV_14061",-2.7652118059101,0.035,0.106060606060606,1.91957229710903
"ASV_3958",-2.64826394231011,0.037,0.107246376811594,2.34764763137061
"ASV_7977",-2.27198613951302,0.037,0.107246376811594,1.89427245391488
"ASV_13239",2.43956832601872,0.037,0.107246376811594,1.8537036623718
"ASV_2007",-2.19021213667452,0.038,0.108333333333333,2.96671792927713
"ASV_4083",-2.16958737585939,0.039,0.108333333333333,2.8158154136323
"ASV_8783",-2.55329215696128,0.039,0.108333333333333,2.31727078724843
"ASV_13706",-2.15033582721986,0.041,0.110526315789474,2.00568872551698
"ASV_9583",-2.34241407159678,0.041,0.110526315789474,2.000919594508
"ASV_3614",2.16410282247158,0.042,0.110526315789474,1.82370581166218
"ASV_9635",2.21105118798611,0.042,0.110526315789474,1.75338184023888
"ASV_13108",-2.13326496394507,0.044,0.112820512820513,2.1091442603502
"ASV_3163",2.34046805380339,0.044,0.112820512820513,1.74081906231495
"ASV_18008",2.16228080399892,0.046,0.115,2.0857724074899
"ASV_13755",-2.78363807805747,0.046,0.115,1.77657520116272
"ASV_2691",-2.33521841801653,0.048,0.117073170731707,2.60040779344283
"ASV_18718",-2.09397454269366,0.048,0.117073170731707,1.89241144810738
"ASV_11239",-1.91101427753594,0.049,0.118072289156627,1.81124652680531
"ASV_20375",1.89135291062164,0.052,0.123809523809524,1.99144722551531
"ASV_14257",-2.26746000149244,0.053,0.124705882352941,2.18909550354106
"ASV_11229",-2.78088935698501,0.055,0.127906976744186,2.5909273709688
"ASV_3313",-2.41651900569812,0.056,0.128735632183908,2.65405855525628
"ASV_9707",-2.37160417790781,0.059,0.12967032967033,2.32197196199017
"ASV_3859",-2.48330484034695,0.059,0.12967032967033,1.95790206982835
"ASV_18711",-2.50587724951905,0.059,0.12967032967033,1.82327469537844
"ASV_8524",-1.45790101482585,0.059,0.12967032967033,1.75694684823776
"ASV_10510",-2.34420096297381,0.061,0.129787234042553,2.09063619842373
"ASV_4353",-1.86586987194667,0.06,0.129787234042553,1.87586337272784
"ASV_8197",-2.34758136146928,0.061,0.129787234042553,1.74266905710223
"ASV_4605",-2.29325390085328,0.063,0.132631578947368,1.80332030941236
"ASV_5298",-2.17565888963454,0.064,0.133333333333333,1.86671769688766
"ASV_1381",-2.13492238485802,0.066,0.134,2.58335188922413
"ASV_5599",-2.52761261375977,0.067,0.134,2.26225860601638
"ASV_12851",-1.82169476266272,0.067,0.134,1.90131252391503
"ASV_3369",-1.85944271688623,0.066,0.134,1.85573502396263
"ASV_19069",-2.02954811651419,0.073,0.144554455445545,1.90213602541879
"ASV_4833",-1.77641824663995,0.074,0.145098039215686,2.55966565563899
"ASV_3717",-2.38138584879066,0.077,0.149514563106796,2.11944834139726
"ASV_9145",-1.78079976468809,0.084,0.161538461538462,2.11144582059848
"ASV_19698",-2.12434090015427,0.086,0.163809523809524,1.78440390959783
"ASV_7978",-2.21196463779913,0.09,0.169811320754717,2.34761387495277
"ASV_3455",-1.76604228312196,0.092,0.17196261682243,2.30104622538647
"ASV_2139",-1.78248764847067,0.096,0.177777777777778,1.93523046099876
"ASV_3213",-1.88505835560234,0.098,0.179816513761468,2.09967141044496
"ASV_14834",1.84931801771328,0.099,0.18,1.95638821069849
"ASV_18169",-1.5821459444764,0.107,0.192792792792793,2.14878026370784
"ASV_4315",-1.80732237706261,0.108,0.192857142857143,2.57558892471821
"ASV_12070",-1.58793701098627,0.111,0.19646017699115,1.81582882072472
"ASV_319",-2.33056940320623,0.114,0.196581196581197,2.54229210186249
"ASV_11336",-1.91083269974892,0.113,0.196581196581197,2.49917418893555
"ASV_4962",-1.54884780445962,0.115,0.196581196581197,2.35086866699867
"ASV_24897",1.76152938382031,0.115,0.196581196581197,1.92513105089876
"ASV_3948",-1.82095374471373,0.124,0.210169491525424,1.77811974251821
"ASV_886",-2.02405750834344,0.137,0.222764227642276,2.91786825558173
"ASV_7880",-1.79833882172628,0.135,0.222764227642276,2.72432481792917
"ASV_14792",-1.8671384742498,0.137,0.222764227642276,2.16488225673561
"ASV_18367",1.67379961084967,0.135,0.222764227642276,1.8818137790261
"ASV_9392",-1.62127624257204,0.136,0.222764227642276,1.86002195807767
"ASV_4573",-1.92599121603841,0.146,0.2336,2.24825947562256
"ASV_12368",-1.53113474988924,0.146,0.2336,1.89413749691983
"ASV_24648",-1.54021070080367,0.155,0.244094488188976,2.12916647600992
"ASV_3887",-1.40048263462624,0.154,0.244094488188976,1.81875475380273
"ASV_8489",-1.70504046352084,0.158,0.246875,2.54018185795931
"ASV_5969",-1.67082860136648,0.161,0.247692307692308,2.1200684983726
"ASV_13948",1.59845111992677,0.161,0.247692307692308,1.76328722884856
"ASV_13127",-1.58636173403875,0.165,0.251908396946565,2.07555090528187
"ASV_10295",-1.32318571480506,0.172,0.260606060606061,3.03705543234142
"ASV_8751",-1.62228612541909,0.178,0.267669172932331,2.07427926254013
"ASV_9708",-1.51204314277567,0.188,0.280597014925373,1.7517595961487
"ASV_2285",-1.27872039698283,0.193,0.285925925925926,3.36691490334903
"ASV_15148",-1.59253019094803,0.195,0.286764705882353,2.29499160605977
"ASV_18094",1.37419228678927,0.204,0.287323943661972,2.23767940225342
"ASV_23012",-1.349514645133,0.2,0.287323943661972,1.99269701813144
"ASV_6128",-1.48586655144755,0.202,0.287323943661972,1.86611066417896
"ASV_5406",-1.30120028991269,0.2,0.287323943661972,1.84237268603113
"ASV_9132",-1.47379160447855,0.197,0.287323943661972,1.82693184386778
"ASV_154",-1.58124287894051,0.203,0.287323943661972,1.75924645856571
"ASV_19292",-1.51056873574368,0.213,0.297902097902098,2.51614696778771
"ASV_18877",-1.20016294039703,0.233,0.321379310344828,2.12988240931828
"ASV_18456",-1.28458680260824,0.232,0.321379310344828,2.01622161545194
"ASV_9691",-1.27034073362034,0.236,0.323287671232877,2.14776517331987
"ASV_13151",-1.47261476130836,0.243,0.328,2.71340356375997
"ASV_16141",-1.19934187388707,0.244,0.328,2.59968309089717
"ASV_19706",-1.23954039198153,0.246,0.328,2.46875662907786
"ASV_18188",-1.17704276160767,0.245,0.328,1.78544527960878
"ASV_1196",-1.53203389059737,0.252,0.333774834437086,2.08746490328502
"ASV_2608",-1.48827638535707,0.254,0.33421052631579,1.89015013002788
"ASV_11794",-1.42214311847794,0.263,0.343790849673203,2.41720181766568
"ASV_16803",-1.58444503025494,0.266,0.345454545454545,2.07842383016797
"ASV_11116",-1.37122288218661,0.268,0.345806451612903,2.25122305272811
"ASV_18015",-1.21640687179309,0.284,0.364102564102564,1.785585874984
"ASV_13192",-1.16872210680217,0.287,0.365605095541401,2.27326574562713
"ASV_18022",-1.11530617585454,0.3,0.379746835443038,1.75003994226659
"ASV_5789",-1.23864849515502,0.304,0.382389937106918,2.66200966952551
"ASV_12770",-1.17591770391167,0.309,0.383850931677019,2.04388150352
"ASV_4689",-1.07717514625665,0.308,0.383850931677019,1.86806226871607
"ASV_10164",-1.09462236528235,0.311,0.383950617283951,2.23519466768688
"ASV_13777",-1.33151252454465,0.318,0.38780487804878,2.09849810528144
"ASV_10835",-1.22429200856274,0.318,0.38780487804878,1.93051560082326
"ASV_21227",-1.02795180345069,0.339,0.410909090909091,1.78161987004601
"ASV_4981",-1.06783446431362,0.359,0.432530120481928,2.63277218959468
"ASV_9406",-1.07610462677075,0.367,0.439520958083832,1.88953149845415
"ASV_20030",0.940794320805466,0.373,0.444047619047619,2.24624499990274
