"taxon","t_stat","p_perm","q_value","date_t_stat","date_q_value"
"ASV_183",2.11526179206384,0.023,0.135294117647059,3.3921696554186,0.00763176895306859
"ASV_683",2.03359824600021,0.03,0.171428571428571,5.33350477180384,0.00763176895306859
"ASV_192",-2.03341818418617,0.031,0.172222222222222,-4.68801104777102,0.00763176895306859
"ASV_514",-2.14565811172106,0.033,0.178378378378378,-6.40209874843692,0.00763176895306859
"ASV_616",-2.45733125546866,0.034,0.178947368421053,-5.92694844954517,0.00763176895306859
"ASV_599",2.02507749749945,0.036,0.184615384615385,8.66199121396266,0.00763176895306859
"ASV_624",2.33880878339028,0.037,0.185,5.5975088398765,0.00763176895306859
"ASV_678",-1.93077507960327,0.04,0.195121951219512,-8.77499958908717,0.00763176895306859
"ASV_311",-2.07702848265883,0.05,0.222222222222222,4.74390311584886,0.00763176895306859
"ASV_560",1.89846995090371,0.048,0.222222222222222,-3.74772414535206,0.00763176895306859
"ASV_676",2.05444793050924,0.05,0.222222222222222,4.64878237728307,0.00763176895306859
"ASV_734",-2.03616772045604,0.048,0.222222222222222,-8.11030888052472,0.00763176895306859
"ASV_77",1.8439218554967,0.065,0.276595744680851,4.07931293994335,0.00763176895306859
"ASV_527",-2.01855856405154,0.065,0.276595744680851,-4.68282395236015,0.00763176895306859
"ASV_318",-1.79976698215417,0.07,0.284,-6.40921694355646,0.00763176895306859
"ASV_333",1.85214191251268,0.069,0.284,-3.09951507273462,0.00763176895306859
"ASV_601",-2.01692335132271,0.071,0.284,6.29856031691351,0.00763176895306859
"ASV_553",-1.97120410126729,0.074,0.284615384615385,-4.62135538491934,0.00763176895306859
"ASV_586",-1.71537930832087,0.074,0.284615384615385,-8.66302853742694,0.00763176895306859
"ASV_181",-1.8538946231272,0.079,0.285714285714286,-4.05970190333881,0.00763176895306859
"ASV_230",1.8605004567262,0.078,0.285714285714286,4.83261129987624,0.00763176895306859
"ASV_665",-1.80720518901693,0.08,0.285714285714286,-10.9915668320034,0.00763176895306859
"ASV_745",-1.90875270395572,0.078,0.285714285714286,-3.97481754251315,0.00763176895306859
"ASV_790",-1.82104405923762,0.086,0.301754385964912,-5.21788356789233,0.00763176895306859
"ASV_503",-1.64828857582793,0.089,0.306896551724138,-4.19214447594464,0.00763176895306859
"ASV_69",-1.45875459538676,0.103,0.341935483870968,-4.19846804805049,0.00763176895306859
"ASV_285",-1.59573158882596,0.106,0.341935483870968,-4.80720854748183,0.00763176895306859
"ASV_409",-1.65268801282001,0.106,0.341935483870968,-8.13254798645743,0.00763176895306859
"ASV_723",1.89992720427658,0.103,0.341935483870968,4.50515999496198,0.00763176895306859
"ASV_231",1.61382691354845,0.112,0.342424242424242,3.90504984778257,0.00763176895306859
"ASV_512",1.53183330373165,0.113,0.342424242424242,-3.56977948130424,0.00763176895306859
"ASV_607",-1.71949360643146,0.108,0.342424242424242,-9.36040939319401,0.00763176895306859
"ASV_702",-1.53461487529984,0.112,0.342424242424242,-5.12133518522301,0.00763176895306859
"ASV_31",-1.77606604829172,0.12,0.345714285714286,8.69655742446063,0.00763176895306859
"ASV_210",-1.67422801695829,0.121,0.345714285714286,-3.42397372057137,0.00763176895306859
"ASV_236",-1.6048540454674,0.119,0.345714285714286,-6.89696396408268,0.00763176895306859
"ASV_342",-1.35640058681536,0.118,0.345714285714286,-4.62533176899937,0.00763176895306859
"ASV_79",-1.60614211521467,0.135,0.377777777777778,-3.85452924832642,0.00763176895306859
"ASV_335",-1.52889703964767,0.136,0.377777777777778,-10.3927573825514,0.00763176895306859
"ASV_316",1.59954999622794,0.141,0.386301369863014,12.5326872720429,0.00763176895306859
"ASV_304",1.55996493201504,0.159,0.424,3.83456798375486,0.00763176895306859
"ASV_396",1.53566214640815,0.157,0.424,3.77997502249088,0.00763176895306859
"ASV_222",-1.3666357903871,0.175,0.451282051282051,-6.76940714614469,0.00763176895306859
"ASV_390",1.52967400082225,0.176,0.451282051282051,6.31588195997272,0.00763176895306859
"ASV_414",-1.26545058125458,0.176,0.451282051282051,6.73469065565524,0.00763176895306859
"ASV_772",-1.29624880809579,0.183,0.463291139240506,-4.4706525672261,0.00763176895306859
"ASV_94",1.3502830947258,0.186,0.465,3.08137831158579,0.00763176895306859
"ASV_85",-1.33532898239903,0.19,0.469135802469136,-6.78451541978442,0.00763176895306859
"ASV_15",-1.36932744275622,0.197,0.479518072289157,-3.26585853993225,0.00763176895306859
"ASV_368",1.43197190483537,0.199,0.479518072289157,12.5056016747999,0.00763176895306859
"ASV_545",-1.57765120279101,0.205,0.481395348837209,-5.2329284217722,0.00763176895306859
"ASV_721",-1.18487043640355,0.207,0.481395348837209,-4.43924085799588,0.00763176895306859
"ASV_777",1.32648448189022,0.206,0.481395348837209,5.45162197576356,0.00763176895306859
"ASV_589",-1.31491099951302,0.22,0.505747126436782,-6.53090398768228,0.00763176895306859
"ASV_163",-1.23973554419689,0.227,0.506666666666667,-3.90481724687126,0.00763176895306859
"ASV_234",1.2638914752799,0.227,0.506666666666667,6.20734515500201,0.00763176895306859
"ASV_804",-1.35911581693575,0.228,0.506666666666667,-6.79292941954905,0.00763176895306859
"ASV_80",-1.26042385185115,0.256,0.510679611650485,-3.12624351562065,0.00763176895306859
"ASV_103",1.05703125970662,0.263,0.510679611650485,7.61094844727274,0.00763176895306859
"ASV_218",-1.19171478537196,0.254,0.510679611650485,-3.41141730660662,0.00763176895306859
"ASV_262",-1.05336831852542,0.25,0.510679611650485,4.37745569737399,0.00763176895306859
"ASV_265",-1.19939434658986,0.261,0.510679611650485,-4.64226066105804,0.00763176895306859
"ASV_447",-1.1951368065815,0.263,0.510679611650485,4.47295520513488,0.00763176895306859
"ASV_454",1.1576139457915,0.233,0.510679611650485,8.25401524176802,0.00763176895306859
"ASV_587",-1.28829215812331,0.243,0.510679611650485,-7.7741168544206,0.00763176895306859
"ASV_608",-1.13011169505337,0.246,0.510679611650485,7.93602872365031,0.00763176895306859
"ASV_617",-1.16433418269656,0.262,0.510679611650485,-4.60053080118688,0.00763176895306859
"ASV_669",-1.17990515131051,0.262,0.510679611650485,-3.06007061156371,0.00763176895306859
"ASV_698",-1.26305060690406,0.25,0.510679611650485,-6.88587794654067,0.00763176895306859
"ASV_755",-1.16784566993457,0.26,0.510679611650485,-6.64673492532249,0.00763176895306859
"ASV_211",-1.10650572733386,0.267,0.513461538461539,7.15812747943392,0.00763176895306859
"ASV_72",-1.01127264969729,0.275,0.518867924528302,-6.80104522827996,0.00763176895306859
"ASV_792",-1.24698217049039,0.274,0.518867924528302,-8.85693502139572,0.00763176895306859
"ASV_133",1.13399309633158,0.281,0.525233644859813,12.0601160787492,0.00763176895306859
"ASV_148",1.14553389720988,0.284,0.525925925925926,12.156473329936,0.00763176895306859
"ASV_278",-1.08731832010677,0.296,0.54,3.68682607873709,0.00763176895306859
"ASV_312",-1.09446491620891,0.297,0.54,9.02651047954881,0.00763176895306859
"ASV_26",-1.17516949068995,0.301,0.542342342342342,7.63693802698171,0.00763176895306859
"ASV_135",-1.05674851436716,0.31,0.543859649122807,-5.91369488622287,0.00763176895306859
"ASV_169",-1.07592999741089,0.309,0.543859649122807,-13.9608279248063,0.00763176895306859
"ASV_644",-1.02237818209181,0.308,0.543859649122807,-5.00155221386949,0.00763176895306859
"ASV_161",-0.902769931456128,0.314,0.546086956521739,-3.96158506328289,0.00763176895306859
"ASV_429",-1.01503829324064,0.33,0.556302521008403,6.55284155702714,0.00763176895306859
"ASV_442",-0.98618004361021,0.331,0.556302521008403,4.41850852996417,0.00763176895306859
"ASV_500",1.13900019527951,0.326,0.556302521008403,3.72748941494978,0.00763176895306859
"ASV_759",-0.892574787571552,0.325,0.556302521008403,-3.24797307253357,0.00763176895306859
"ASV_193",-1.03967806978205,0.348,0.58,-4.60599045060864,0.00763176895306859
"ASV_200",-0.821957947528743,0.367,0.606611570247934,-4.3405998514777,0.00763176895306859
"ASV_392",-0.813094228524644,0.386,0.632786885245902,-5.51271001743839,0.00763176895306859
"ASV_531",-0.910805448355311,0.398,0.647154471544716,-7.77016757980682,0.00763176895306859
"ASV_309",0.934752560118282,0.408,0.648818897637795,5.25112479498265,0.00763176895306859
"ASV_366",-0.791209598282099,0.412,0.648818897637795,4.29387508749835,0.00763176895306859
"ASV_605",-0.991947351186434,0.406,0.648818897637795,-9.3629177637214,0.00763176895306859
"ASV_609",-0.832156824877597,0.409,0.648818897637795,4.27867340843969,0.00763176895306859
"ASV_109",-0.951854008266412,0.42,0.65625,-13.7762616097021,0.00763176895306859
"ASV_530",-0.794650592909187,0.429,0.66,-3.92114343156747,0.00763176895306859
"ASV_582",-0.612321449376892,0.427,0.66,-5.62443599636957,0.00763176895306859
"ASV_153",0.686423452850242,0.436,0.665648854961832,-5.38760888699051,0.00763176895306859
"ASV_75",-0.673602342612662,0.442,0.66969696969697,6.33532284297273,0.00763176895306859
"ASV_256",-0.821086942140558,0.448,0.673684210526316,3.53602306112552,0.00763176895306859
"ASV_223",-0.709804962208679,0.456,0.680597014925373,-4.47298958477019,0.00763176895306859
"ASV_322",-0.73382363451312,0.464,0.687407407407407,7.80887776054676,0.00763176895306859
"ASV_250",0.812106390643679,0.471,0.687591240875912,5.52224179145112,0.00763176895306859
"ASV_740",0.735181130776043,0.469,0.687591240875912,3.65483432223884,0.00763176895306859
"ASV_525",-0.719133977797917,0.483,0.7,-6.07830067501616,0.00763176895306859
"ASV_84",-0.725608486460782,0.495,0.712230215827338,6.1625282387224,0.00763176895306859
"ASV_32",-0.662403887788396,0.519,0.725,3.05125201599301,0.00763176895306859
"ASV_416",0.718496262881656,0.522,0.725,9.69611276453249,0.00763176895306859
"ASV_466",-0.632782345640965,0.519,0.725,-3.80344096635789,0.00763176895306859
"ASV_550",0.606270194430362,0.517,0.725,-5.9818593348189,0.00763176895306859
"ASV_655",-0.71939101605764,0.513,0.725,-5.93130215346189,0.00763176895306859
"ASV_98",-0.685853754246405,0.531,0.730612244897959,8.69926206630914,0.00763176895306859
"ASV_191",-0.724146738494683,0.535,0.730612244897959,6.54902768214895,0.00763176895306859
"ASV_551",-0.610843955212235,0.537,0.730612244897959,-7.31383356439057,0.00763176895306859
"ASV_100",-0.592114407892587,0.557,0.74765100671141,3.75366589709971,0.00763176895306859
"ASV_485",0.623595587004918,0.556,0.74765100671141,4.37076894500004,0.00763176895306859
"ASV_127",-0.60266310956917,0.569,0.753947368421053,6.73222604540336,0.00763176895306859
"ASV_336",0.590328712187286,0.573,0.753947368421053,4.91921741865736,0.00763176895306859
"ASV_427",0.586902689849814,0.572,0.753947368421053,13.6328225089275,0.00763176895306859
"ASV_343",0.546863088434643,0.585,0.764705882352941,8.22419180408067,0.00763176895306859
"ASV_344",-0.481095252589595,0.591,0.767532467532468,6.38431542480731,0.00763176895306859
"ASV_444",-0.65578371757724,0.598,0.769426751592357,9.5461936960751,0.00763176895306859
"ASV_504",0.537393529024391,0.604,0.769426751592357,-5.19484941471178,0.00763176895306859
"ASV_667",0.513584059883251,0.603,0.769426751592357,-5.85765501747984,0.00763176895306859
"ASV_649",0.492468059563233,0.629,0.79620253164557,-5.01247091059214,0.00763176895306859
"ASV_81",0.428574830828837,0.681,0.824096385542169,-12.7135032926696,0.00763176895306859
"ASV_150",-0.442191192211766,0.657,0.824096385542169,-4.2259716477353,0.00763176895306859
"ASV_270",0.431969411233131,0.682,0.824096385542169,11.7187488647807,0.00763176895306859
"ASV_412",-0.43786390261427,0.677,0.824096385542169,4.393732568608,0.00763176895306859
"ASV_506",-0.444436103631589,0.674,0.824096385542169,5.46142193012188,0.00763176895306859
"ASV_629",-0.423291394122187,0.683,0.824096385542169,4.66489767307943,0.00763176895306859
"ASV_713",0.420059984284496,0.684,0.824096385542169,4.54363628669174,0.00763176895306859
"ASV_776",-0.420440724007313,0.66,0.824096385542169,-9.03112934769496,0.00763176895306859
"ASV_680",-0.431544107800387,0.694,0.831137724550898,-6.40519678731103,0.00763176895306859
"ASV_417",0.477343173081307,0.702,0.835714285714286,4.4960501676868,0.00763176895306859
"ASV_102",0.411862663756854,0.712,0.842603550295858,8.70063665139248,0.00763176895306859
"ASV_411",0.331740936184075,0.722,0.849411764705882,-5.46976791874067,0.00763176895306859
"ASV_176",0.348441681837965,0.733,0.852325581395349,-6.91538724365649,0.00763176895306859
"ASV_695",0.352453588982486,0.733,0.852325581395349,5.14134294467059,0.00763176895306859
"ASV_310",-0.343769514816041,0.738,0.853179190751445,-4.02937266302228,0.00763176895306859
"ASV_261",0.339780078793667,0.764,0.87816091954023,8.3011251604769,0.00763176895306859
"ASV_260",-0.326649538575588,0.773,0.883428571428571,5.3390062442587,0.00763176895306859
"ASV_188",-0.30617493393636,0.785,0.889265536723164,-4.00080123158508,0.00763176895306859
"ASV_345",-0.288758540165411,0.787,0.889265536723164,-7.88008644398796,0.00763176895306859
"ASV_281",-0.240122550833711,0.806,0.905027932960894,-4.07053518616805,0.00763176895306859
"ASV_778",-0.237565119518708,0.81,0.905027932960894,-4.20173953793018,0.00763176895306859
"ASV_379",-0.234947763075161,0.836,0.928888888888889,5.69989823330187,0.00763176895306859
"ASV_654",-0.194431087855267,0.851,0.934782608695652,-6.34295379899776,0.00763176895306859
"ASV_699",-0.195832617313106,0.858,0.934782608695652,-4.61818387761367,0.00763176895306859
"ASV_707",0.206024952688351,0.86,0.934782608695652,6.22780949472833,0.00763176895306859
"ASV_806",-0.186918481773959,0.859,0.934782608695652,-4.9821668086192,0.00763176895306859
"ASV_558",-0.147269693122363,0.888,0.96,-6.69296033049709,0.00763176895306859
"ASV_490",0.125814865162342,0.894,0.961290322580645,-4.12080831024466,0.00763176895306859
"ASV_511",-0.114567201378741,0.903,0.965775401069519,-4.42077503197427,0.00763176895306859
"ASV_362",-0.110979996992853,0.921,0.979787234042553,4.02400419499657,0.00763176895306859
"ASV_291",-0.058734668676964,0.941,0.983505154639175,-12.1616527803346,0.00763176895306859
"ASV_292",0.0719766843068404,0.945,0.983505154639175,-4.90465278189943,0.00763176895306859
"ASV_397",-0.086753543106234,0.933,0.983505154639175,-5.36189004103577,0.00763176895306859
"ASV_508",0.0658253934971658,0.954,0.983505154639175,-5.33644807476246,0.00763176895306859
"ASV_529",0.092765900255386,0.937,0.983505154639175,13.1892800343966,0.00763176895306859
"ASV_746",-0.0647732149374866,0.953,0.983505154639175,-4.26305757343438,0.00763176895306859
"ASV_373",0.0514514983735065,0.961,0.985641025641026,-4.60490100911489,0.00763176895306859
"ASV_298",-0.0596827487419989,0.968,0.987755102040816,7.17514540710931,0.00763176895306859
"ASV_166",-0.0138497898615321,0.987,0.996,-3.67283167199848,0.00763176895306859
"ASV_226",0.00730826838544736,0.995,0.996,-3.18859524122241,0.00763176895306859
"ASV_253",-0.0141238091820724,0.99,0.996,3.83706288669204,0.00763176895306859
"ASV_406",-0.00562672362176521,0.996,0.996,-6.70045135776912,0.00763176895306859
