"taxon","t_stat","p_perm","q_value","date_t_stat","date_q_value"
"ASV_148",8.28309724836531,0.001,0.00143884892086331,12.1283718229752,0.00785290763968073
"ASV_161",-4.3481757040678,0.001,0.00143884892086331,-3.96060967084066,0.00785290763968073
"ASV_162",6.03750049999214,0.001,0.00143884892086331,4.80021498426207,0.00785290763968073
"ASV_169",-9.12248023018483,0.001,0.00143884892086331,-13.9393770320264,0.00785290763968073
"ASV_181",-4.92620691984629,0.001,0.00143884892086331,-4.059780658546,0.00785290763968073
"ASV_189",7.65901755020179,0.001,0.00143884892086331,6.32206882736919,0.00785290763968073
"ASV_192",-5.5955981853813,0.001,0.00143884892086331,-4.6912134474182,0.00785290763968073
"ASV_193",-4.59758506473199,0.001,0.00143884892086331,-4.60252234963498,0.00785290763968073
"ASV_195",-3.3323209392138,0.001,0.00143884892086331,-6.11358347356962,0.00785290763968073
"ASV_200",-4.45137966248029,0.001,0.00143884892086331,-4.3356685601752,0.00785290763968073
"ASV_201",7.108584986125,0.001,0.00143884892086331,5.77820092315284,0.00785290763968073
"ASV_210",-4.11347058830626,0.001,0.00143884892086331,-3.42685830248167,0.00785290763968073
"ASV_211",3.73545984726346,0.001,0.00143884892086331,7.14933569153126,0.00785290763968073
"ASV_212",-3.88940539706411,0.001,0.00143884892086331,-2.73025849028919,0.00785290763968073
"ASV_214",-11.7352945819735,0.001,0.00143884892086331,-13.2664111313441,0.00785290763968073
"ASV_217",-9.21455230256783,0.001,0.00143884892086331,-7.30343519423075,0.00785290763968073
"ASV_222",-6.59787389298956,0.001,0.00143884892086331,-6.78332531529039,0.00785290763968073
"ASV_231",3.67447685973864,0.001,0.00143884892086331,3.89582936448019,0.00785290763968073
"ASV_234",4.80938925742853,0.001,0.00143884892086331,6.20005508217422,0.00785290763968073
"ASV_236",-5.38410527281253,0.001,0.00143884892086331,-6.89683551017727,0.00785290763968073
"ASV_249",-7.72364497715952,0.001,0.00143884892086331,-8.34442738750084,0.00785290763968073
"ASV_260",4.33566971484356,0.001,0.00143884892086331,5.32538005466189,0.00785290763968073
"ASV_261",6.25692492177775,0.001,0.00143884892086331,8.28748081715946,0.00785290763968073
"ASV_265",-4.25632591191064,0.001,0.00143884892086331,-4.64151521840745,0.00785290763968073
"ASV_270",7.33446378854801,0.001,0.00143884892086331,11.6910055971331,0.00785290763968073
"ASV_272",-11.1785211293709,0.001,0.00143884892086331,-12.7332815887962,0.00785290763968073
"ASV_279",4.0178669182805,0.001,0.00143884892086331,3.98234574212425,0.00785290763968073
"ASV_285",-4.66054487154498,0.001,0.00143884892086331,-4.79966764025539,0.00785290763968073
"ASV_286",-6.12694417020729,0.001,0.00143884892086331,-4.84733846101576,0.00785290763968073
"ASV_291",-7.36003303416804,0.001,0.00143884892086331,-12.1424491995898,0.00785290763968073
"ASV_298",5.03941505227233,0.001,0.00143884892086331,7.15925316758846,0.00785290763968073
"ASV_302",-8.21046111304817,0.001,0.00143884892086331,-7.27769611473142,0.00785290763968073
"ASV_309",3.98694710394229,0.001,0.00143884892086331,5.235472416933,0.00785290763968073
"ASV_312",4.69146341083708,0.001,0.00143884892086331,9.01125485029908,0.00785290763968073
"ASV_316",8.70936639826398,0.001,0.00143884892086331,12.4976413923927,0.00785290763968073
"ASV_318",-6.09294701823937,0.001,0.00143884892086331,-6.40626339453544,0.00785290763968073
"ASV_322",4.27895205157992,0.001,0.00143884892086331,7.80720227669729,0.00785290763968073
"ASV_335",-8.5475003148855,0.001,0.00143884892086331,-10.3986524163702,0.00785290763968073
"ASV_342",-3.65747158513773,0.001,0.00143884892086331,-4.62460728912247,0.00785290763968073
"ASV_343",5.86649318772808,0.001,0.00143884892086331,8.20733541643342,0.00785290763968073
"ASV_344",3.98127800821367,0.001,0.00143884892086331,6.38589423435708,0.00785290763968073
"ASV_345",-5.15704570343477,0.001,0.00143884892086331,-7.87092611934364,0.00785290763968073
"ASV_347",5.9488539656638,0.001,0.00143884892086331,5.4331307341666,0.00785290763968073
"ASV_368",8.88582729116507,0.001,0.00143884892086331,12.4718940778492,0.00785290763968073
"ASV_375",6.36460999031032,0.001,0.00143884892086331,5.8655926183997,0.00785290763968073
"ASV_379",3.61434482174372,0.001,0.00143884892086331,5.68778850882806,0.00785290763968073
"ASV_381",7.08294766358428,0.001,0.00143884892086331,7.53447746583751,0.00785290763968073
"ASV_383",-4.82133808906635,0.001,0.00143884892086331,-4.42889033840056,0.00785290763968073
"ASV_390",4.64492815871254,0.001,0.00143884892086331,6.29785506354897,0.00785290763968073
"ASV_392",-3.33144294624773,0.001,0.00143884892086331,-5.50918892955022,0.00785290763968073
"ASV_394",-5.23964666510205,0.001,0.00143884892086331,-4.1067698278932,0.00785290763968073
"ASV_397",-3.09935840459237,0.001,0.00143884892086331,-5.35566811265432,0.00785290763968073
"ASV_406",-4.11026688005038,0.001,0.00143884892086331,-6.68976990847904,0.00785290763968073
"ASV_409",-6.7861469124744,0.001,0.00143884892086331,-8.11880513394971,0.00785290763968073
"ASV_414",3.44434935038428,0.001,0.00143884892086331,6.72468308177946,0.00785290763968073
"ASV_416",6.24821203534804,0.001,0.00143884892086331,9.67202000201369,0.00785290763968073
"ASV_427",7.97557663982779,0.001,0.00143884892086331,13.594940199959,0.00785290763968073
"ASV_429",4.27859590368428,0.001,0.00143884892086331,6.54275767666987,0.00785290763968073
"ASV_444",5.30537812264224,0.001,0.00143884892086331,9.53121067233218,0.00785290763968073
"ASV_454",6.37801399051121,0.001,0.00143884892086331,8.24249183211393,0.00785290763968073
"ASV_459",-8.6082619082441,0.001,0.00143884892086331,-8.62492395083405,0.00785290763968073
"ASV_485",4.19439477557088,0.001,0.00143884892086331,4.35957854553202,0.00785290763968073
"ASV_499",-6.54580565134457,0.001,0.00143884892086331,-6.08402759823583,0.00785290763968073
"ASV_503",-3.87621158663394,0.001,0.00143884892086331,-4.1910208935172,0.00785290763968073
"ASV_508",-4.50187527533575,0.001,0.00143884892086331,-5.33142221162375,0.00785290763968073
"ASV_514",-6.74160217934167,0.001,0.00143884892086331,-6.39932669305254,0.00785290763968073
"ASV_525",-4.73500620629385,0.001,0.00143884892086331,-6.07480408095073,0.00785290763968073
"ASV_527",-5.41650304933173,0.001,0.00143884892086331,-4.68082558313233,0.00785290763968073
"ASV_529",6.96238558279438,0.001,0.00143884892086331,13.1521951489303,0.00785290763968073
"ASV_531",-5.61307815971641,0.001,0.00143884892086331,-7.76003462113079,0.00785290763968073
"ASV_545",-4.56724984779414,0.001,0.00143884892086331,-5.2456158320422,0.00785290763968073
"ASV_548",-7.48089536202078,0.001,0.00143884892086331,-5.27084752937401,0.00785290763968073
"ASV_550",-3.93909526423409,0.001,0.00143884892086331,-5.97287642402179,0.00785290763968073
"ASV_551",-5.7018169399142,0.001,0.00143884892086331,-7.30441483817745,0.00785290763968073
"ASV_553",-5.64577320152305,0.001,0.00143884892086331,-4.61268734827528,0.00785290763968073
"ASV_558",-5.04296201689124,0.001,0.00143884892086331,-6.69416148392976,0.00785290763968073
"ASV_559",5.14752027463429,0.001,0.00143884892086331,4.02986793250808,0.00785290763968073
"ASV_562",-9.47103920867337,0.001,0.00143884892086331,-8.79378819819614,0.00785290763968073
"ASV_575",-3.91277813628754,0.001,0.00143884892086331,-3.3988957034346,0.00785290763968073
"ASV_582",-5.17193401362803,0.001,0.00143884892086331,-5.62355228997615,0.00785290763968073
"ASV_586",-8.223855198428,0.001,0.00143884892086331,-8.66343716601064,0.00785290763968073
"ASV_587",-6.85820591454399,0.001,0.00143884892086331,-7.76150555420273,0.00785290763968073
"ASV_589",-5.15370954715961,0.001,0.00143884892086331,-6.52133183597699,0.00785290763968073
"ASV_599",7.40457313825438,0.001,0.00143884892086331,8.65024477134385,0.00785290763968073
"ASV_605",-7.45155169990173,0.001,0.00143884892086331,-9.34778985141441,0.00785290763968073
"ASV_607",-6.82990454843447,0.001,0.00143884892086331,-9.34965429209877,0.00785290763968073
"ASV_608",4.65040250769262,0.001,0.00143884892086331,7.93120140677331,0.00785290763968073
"ASV_616",-6.83053756403796,0.001,0.00143884892086331,-5.92762494221975,0.00785290763968073
"ASV_617",-5.30600793424146,0.001,0.00143884892086331,-4.60903804536587,0.00785290763968073
"ASV_624",5.58378149331277,0.001,0.00143884892086331,5.58182743320555,0.00785290763968073
"ASV_644",-5.13921472021148,0.001,0.00143884892086331,-5.00011434289999,0.00785290763968073
"ASV_654",-3.2708645628569,0.001,0.00143884892086331,-6.33810263323925,0.00785290763968073
"ASV_655",-5.48801347659469,0.001,0.00143884892086331,-5.92649668535718,0.00785290763968073
"ASV_657",-9.48710650526605,0.001,0.00143884892086331,-8.09922853871327,0.00785290763968073
"ASV_665",-8.36854289656095,0.001,0.00143884892086331,-10.9843937845808,0.00785290763968073
"ASV_667",-4.34245352336836,0.001,0.00143884892086331,-5.8519469267397,0.00785290763968073
"ASV_676",4.71798518915739,0.001,0.00143884892086331,4.6386811335274,0.00785290763968073
"ASV_678",-8.05476387514902,0.001,0.00143884892086331,-8.76958392207799,0.00785290763968073
"ASV_680",-5.37899309354182,0.001,0.00143884892086331,-6.39482774104084,0.00785290763968073
"ASV_683",5.43994199243009,0.001,0.00143884892086331,5.32656016480229,0.00785290763968073
"ASV_695",4.12197975537732,0.001,0.00143884892086331,5.13155170529879,0.00785290763968073
"ASV_698",-5.98144078216234,0.001,0.00143884892086331,-6.88201173436535,0.00785290763968073
"ASV_702",-5.62399995932745,0.001,0.00143884892086331,-5.11602849318509,0.00785290763968073
"ASV_704",5.11469354955319,0.001,0.00143884892086331,4.4253851424855,0.00785290763968073
"ASV_709",6.39111507989409,0.001,0.00143884892086331,5.42863356955384,0.00785290763968073
"ASV_717",-3.77100217854025,0.001,0.00143884892086331,-2.79101373847133,0.00785290763968073
"ASV_721",-4.1438392965369,0.001,0.00143884892086331,-4.4346481483144,0.00785290763968073
"ASV_723",4.15065711607862,0.001,0.00143884892086331,4.50019730444559,0.00785290763968073
"ASV_734",-7.39730249343486,0.001,0.00143884892086331,-8.10579545336628,0.00785290763968073
"ASV_745",-5.04483262227219,0.001,0.00143884892086331,-3.9702799742392,0.00785290763968073
"ASV_755",-5.44245538485882,0.001,0.00143884892086331,-6.65038920020041,0.00785290763968073
"ASV_759",-4.30617076107341,0.001,0.00143884892086331,-3.24787686181601,0.00785290763968073
"ASV_768",-8.03655096306167,0.001,0.00143884892086331,-8.11345468259295,0.00785290763968073
"ASV_42",4.28450871027498,0.002,0.00258064516129032,3.50879329797232,0.00785290763968073
"ASV_84",3.74254678471382,0.002,0.00258064516129032,6.1490735775716,0.00785290763968073
"ASV_166",-3.30524594856716,0.002,0.00258064516129032,-3.67341480694071,0.00785290763968073
"ASV_223",-3.10224024768772,0.002,0.00258064516129032,-4.46817678071271,0.00785290763968073
"ASV_224",-3.76935175741654,0.002,0.00258064516129032,-3.79832833436553,0.00785290763968073
"ASV_250",3.65583356487696,0.002,0.00258064516129032,5.51845668804079,0.00785290763968073
"ASV_304",3.8367492499238,0.002,0.00258064516129032,3.8223836478927,0.00785290763968073
"ASV_336",4.11400495183114,0.002,0.00258064516129032,4.90603582836335,0.00785290763968073
"ASV_396",3.50769796359031,0.002,0.00258064516129032,3.77272758200553,0.00785290763968073
"ASV_412",3.3005732765409,0.002,0.00258064516129032,4.38255124439265,0.00785290763968073
"ASV_466",-3.62372782531043,0.002,0.00258064516129032,-3.80226908773756,0.00785290763968073
"ASV_504",-3.30367533649376,0.002,0.00258064516129032,-5.18648029945057,0.00785290763968073
"ASV_534",-4.97179561204208,0.002,0.00258064516129032,-4.26272031053139,0.00785290763968073
"ASV_585",-4.14721848440419,0.002,0.00258064516129032,-4.38296972596491,0.00785290763968073
"ASV_660",-4.61611011382112,0.002,0.00258064516129032,-3.75563293119199,0.00785290763968073
"ASV_687",-4.37348543055221,0.002,0.00258064516129032,-3.85415522053546,0.00785290763968073
"ASV_163",-3.61728684910025,0.003,0.00375,-3.89636800876079,0.00785290763968073
"ASV_276",3.50002644027553,0.003,0.00375,4.23767383882899,0.00785290763968073
"ASV_366",2.77690716409112,0.003,0.00375,4.28753960011608,0.00785290763968073
"ASV_373",-3.78074339462372,0.003,0.00375,-4.60646922290149,0.00785290763968073
"ASV_707",4.45557002356559,0.003,0.00375,6.2274396292458,0.00785290763968073
"ASV_15",-4.00910862159599,0.004,0.00470588235294118,-3.26510497367496,0.00785290763968073
"ASV_94",2.66187294503784,0.004,0.00470588235294118,3.07313662625568,0.00785290763968073
"ASV_150",-3.61518941492957,0.004,0.00470588235294118,-4.22717249782468,0.00785290763968073
"ASV_253",2.5519230186585,0.004,0.00470588235294118,3.82967512317657,0.00785290763968073
"ASV_310",-2.88551998277112,0.004,0.00470588235294118,-4.02767890713843,0.00785290763968073
"ASV_447",2.91722230057822,0.004,0.00470588235294118,4.46600373269027,0.00785290763968073
"ASV_500",3.36799323660415,0.004,0.00470588235294118,3.72252103667151,0.00785290763968073
"ASV_629",3.07565941002357,0.004,0.00470588235294118,4.66375659922267,0.00785290763968073
"ASV_649",-2.74087936963209,0.004,0.00470588235294118,-5.00594452737685,0.00785290763968073
"ASV_740",3.09172187096472,0.004,0.00470588235294118,3.65673080806238,0.00785290763968073
"ASV_153",-2.68159116438832,0.005,0.00574712643678161,-5.37681384228217,0.00785290763968073
"ASV_256",2.8660948667792,0.005,0.00574712643678161,3.53706788606118,0.00785290763968073
"ASV_601",3.2568927576009,0.005,0.00574712643678161,6.29491346121471,0.00785290763968073
"ASV_713",3.11533449816682,0.005,0.00574712643678161,4.53448542772172,0.00785290763968073
"ASV_176",-3.31095512159733,0.006,0.00681818181818182,-6.90832728891532,0.00785290763968073
"ASV_746",-3.73230533632302,0.006,0.00681818181818182,-4.26375055801752,0.00785290763968073
"ASV_188",-2.9659676082039,0.007,0.00782122905027933,-3.99691611201872,0.00785290763968073
"ASV_191",3.53983841144904,0.007,0.00782122905027933,6.54543547754688,0.00785290763968073
"ASV_311",2.80142385916904,0.007,0.00782122905027933,4.74506442426738,0.00785290763968073
"ASV_100",3.01078778736506,0.008,0.00883977900552486,3.74735036196996,0.00785290763968073
"ASV_262",2.27343079832471,0.008,0.00883977900552486,4.38320345751504,0.00785290763968073
"ASV_417",3.41882546342416,0.009,0.00983606557377049,4.48848395658927,0.00785290763968073
"ASV_699",-2.72682061209987,0.009,0.00983606557377049,-4.61428173777681,0.00785290763968073
"ASV_477",-2.5717225156437,0.01,0.0108695652173913,-3.32811766978146,0.00785290763968073
"ASV_281",-2.5335693546382,0.016,0.0172972972972973,-4.06506149190724,0.00785290763968073
"ASV_490",-2.43779239016151,0.017,0.0182795698924731,-4.11936743333728,0.00785290763968073
"ASV_506",2.82744902046691,0.02,0.0212765957446809,5.46571231540681,0.00785290763968073
"ASV_756",2.62505137807687,0.02,0.0212765957446809,3.45404041488786,0.00785290763968073
"ASV_530",-2.71399575282046,0.021,0.0222222222222222,-3.92146147590476,0.00785290763968073
"ASV_362",2.37016316753955,0.028,0.0294736842105263,4.01738242625267,0.00785290763968073
"ASV_469",2.53409733974985,0.031,0.0324607329842932,4.83061418369667,0.00785290763968073
"ASV_513",-2.08558382066731,0.032,0.0333333333333333,-3.08887722756978,0.00785290763968073
"ASV_411",-2.20150854041045,0.034,0.0352331606217617,-5.46553056094244,0.00785290763968073
"ASV_442",2.12642204127007,0.044,0.045360824742268,4.42369796548742,0.00785290763968073
"ASV_669",-2.26645997549083,0.048,0.0492307692307692,-3.06157260183772,0.00785290763968073
"ASV_511",-2.08144677591727,0.06,0.0612244897959184,-4.41696803865371,0.00785290763968073
"ASV_498",1.85380431544637,0.086,0.0873096446700507,2.95400297671497,0.00785290763968073
"ASV_292",-1.68850230183328,0.178,0.17979797979798,-4.89867583311551,0.00785290763968073
"ASV_65",0.809128994875804,0.619,0.622110552763819,3.8751911395821,0.00785290763968073
"ASV_560",-0.572392080893295,0.655,0.655,-3.74845840549732,0.00785290763968073
