"taxon","t_stat","p_perm","q_value","date_t_stat","date_q_value"
"ASV_3",7.55609798972999,0.001,0.00136986301369863,7.3884065334807,0.00763176895306859
"ASV_15",-3.47355693359465,0.001,0.00136986301369863,-3.26585853993225,0.00763176895306859
"ASV_26",4.91973871310256,0.001,0.00136986301369863,7.63693802698171,0.00763176895306859
"ASV_31",4.86711215745783,0.001,0.00136986301369863,8.69655742446063,0.00763176895306859
"ASV_35",5.22003440825935,0.001,0.00136986301369863,5.02143243703236,0.00763176895306859
"ASV_67",6.2347142389471,0.001,0.00136986301369863,5.85259847815556,0.00763176895306859
"ASV_69",-3.59502282312444,0.001,0.00136986301369863,-4.19846804805049,0.00763176895306859
"ASV_72",-5.43474593647499,0.001,0.00136986301369863,-6.80104522827996,0.00763176895306859
"ASV_75",4.5888209182099,0.001,0.00136986301369863,6.33532284297273,0.00763176895306859
"ASV_81",-7.45136556001828,0.001,0.00136986301369863,-12.7135032926696,0.00763176895306859
"ASV_84",4.34262270277787,0.001,0.00136986301369863,6.1625282387224,0.00763176895306859
"ASV_85",-5.41968189981436,0.001,0.00136986301369863,-6.78451541978442,0.00763176895306859
"ASV_88",-6.59162899436302,0.001,0.00136986301369863,-7.59625687581473,0.00763176895306859
"ASV_96",4.31068150311269,0.001,0.00136986301369863,4.46994819213896,0.00763176895306859
"ASV_97",-5.65696191719286,0.001,0.00136986301369863,-5.62304281968645,0.00763176895306859
"ASV_98",5.07808296990776,0.001,0.00136986301369863,8.69926206630914,0.00763176895306859
"ASV_102",6.22111704064494,0.001,0.00136986301369863,8.70063665139248,0.00763176895306859
"ASV_103",5.85210905646548,0.001,0.00136986301369863,7.61094844727274,0.00763176895306859
"ASV_109",-8.67654080293539,0.001,0.00136986301369863,-13.7762616097021,0.00763176895306859
"ASV_127",4.5642377229359,0.001,0.00136986301369863,6.73222604540336,0.00763176895306859
"ASV_133",8.1980805992149,0.001,0.00136986301369863,12.0601160787492,0.00763176895306859
"ASV_135",-4.7179623813976,0.001,0.00136986301369863,-5.91369488622287,0.00763176895306859
"ASV_147",6.63659317078872,0.001,0.00136986301369863,6.29543587186004,0.00763176895306859
"ASV_148",8.22221415183541,0.001,0.00136986301369863,12.156473329936,0.00763176895306859
"ASV_161",-3.73334279092594,0.001,0.00136986301369863,-3.96158506328289,0.00763176895306859
"ASV_162",5.53108990473877,0.001,0.00136986301369863,4.80685701013162,0.00763176895306859
"ASV_169",-8.80529039522349,0.001,0.00136986301369863,-13.9608279248063,0.00763176895306859
"ASV_171",3.88580447442622,0.001,0.00136986301369863,3.61878444436483,0.00763176895306859
"ASV_176",-5.15061040580009,0.001,0.00136986301369863,-6.91538724365649,0.00763176895306859
"ASV_189",6.37629400171463,0.001,0.00136986301369863,6.33266868522923,0.00763176895306859
"ASV_191",4.37005298406942,0.001,0.00136986301369863,6.54902768214895,0.00763176895306859
"ASV_192",-4.24706102748758,0.001,0.00136986301369863,-4.68801104777102,0.00763176895306859
"ASV_193",-5.105645520114,0.001,0.00136986301369863,-4.60599045060864,0.00763176895306859
"ASV_201",6.20472748185758,0.001,0.00136986301369863,5.78904313361137,0.00763176895306859
"ASV_211",4.25565855650515,0.001,0.00136986301369863,7.15812747943392,0.00763176895306859
"ASV_214",-11.0362053469263,0.001,0.00136986301369863,-13.2697262837257,0.00763176895306859
"ASV_217",-7.76270623101478,0.001,0.00136986301369863,-7.30751824630335,0.00763176895306859
"ASV_222",-5.41537553276427,0.001,0.00136986301369863,-6.76940714614469,0.00763176895306859
"ASV_223",-3.26240470866037,0.001,0.00136986301369863,-4.47298958477019,0.00763176895306859
"ASV_230",4.38962149966321,0.001,0.00136986301369863,4.83261129987624,0.00763176895306859
"ASV_234",5.30352474472809,0.001,0.00136986301369863,6.20734515500201,0.00763176895306859
"ASV_236",-5.64286154061087,0.001,0.00136986301369863,-6.89696396408268,0.00763176895306859
"ASV_249",-7.4154854566616,0.001,0.00136986301369863,-8.34730416387689,0.00763176895306859
"ASV_250",4.9500313264221,0.001,0.00136986301369863,5.52224179145112,0.00763176895306859
"ASV_260",3.70546136207927,0.001,0.00136986301369863,5.3390062442587,0.00763176895306859
"ASV_261",5.97703264128599,0.001,0.00136986301369863,8.3011251604769,0.00763176895306859
"ASV_262",2.9098944323262,0.001,0.00136986301369863,4.37745569737399,0.00763176895306859
"ASV_265",-4.0371304001558,0.001,0.00136986301369863,-4.64226066105804,0.00763176895306859
"ASV_270",7.36728807590118,0.001,0.00136986301369863,11.7187488647807,0.00763176895306859
"ASV_272",-9.94642224128758,0.001,0.00136986301369863,-12.7316815684546,0.00763176895306859
"ASV_279",4.52133490604844,0.001,0.00136986301369863,3.99398322087659,0.00763176895306859
"ASV_285",-4.19161636319533,0.001,0.00136986301369863,-4.80720854748183,0.00763176895306859
"ASV_286",-4.94630705608208,0.001,0.00136986301369863,-4.85672027576718,0.00763176895306859
"ASV_291",-7.50604681926145,0.001,0.00136986301369863,-12.1616527803346,0.00763176895306859
"ASV_292",-3.72823719089419,0.001,0.00136986301369863,-4.90465278189943,0.00763176895306859
"ASV_298",4.88499022618551,0.001,0.00136986301369863,7.17514540710931,0.00763176895306859
"ASV_302",-6.80392428167452,0.001,0.00136986301369863,-7.28267636325249,0.00763176895306859
"ASV_309",4.11142927510532,0.001,0.00136986301369863,5.25112479498265,0.00763176895306859
"ASV_311",3.53401683661282,0.001,0.00136986301369863,4.74390311584886,0.00763176895306859
"ASV_312",5.28380197346631,0.001,0.00136986301369863,9.02651047954881,0.00763176895306859
"ASV_316",8.80350669228861,0.001,0.00136986301369863,12.5326872720429,0.00763176895306859
"ASV_318",-5.46810433273293,0.001,0.00136986301369863,-6.40921694355646,0.00763176895306859
"ASV_322",5.4677386264856,0.001,0.00136986301369863,7.80887776054676,0.00763176895306859
"ASV_335",-7.76387217032525,0.001,0.00136986301369863,-10.3927573825514,0.00763176895306859
"ASV_336",3.77787827087991,0.001,0.00136986301369863,4.91921741865736,0.00763176895306859
"ASV_342",-4.21425339029304,0.001,0.00136986301369863,-4.62533176899937,0.00763176895306859
"ASV_343",5.7075916145863,0.001,0.00136986301369863,8.22419180408067,0.00763176895306859
"ASV_344",4.20626946288675,0.001,0.00136986301369863,6.38431542480731,0.00763176895306859
"ASV_345",-5.41954969740411,0.001,0.00136986301369863,-7.88008644398796,0.00763176895306859
"ASV_347",5.42150387852572,0.001,0.00136986301369863,5.44049875583537,0.00763176895306859
"ASV_368",8.63586479642051,0.001,0.00136986301369863,12.5056016747999,0.00763176895306859
"ASV_375",5.79579501896384,0.001,0.00136986301369863,5.87302543210331,0.00763176895306859
"ASV_379",3.88078380256368,0.001,0.00136986301369863,5.69989823330187,0.00763176895306859
"ASV_381",6.9125831133941,0.001,0.00136986301369863,7.54991054520865,0.00763176895306859
"ASV_390",5.55748344994608,0.001,0.00136986301369863,6.31588195997272,0.00763176895306859
"ASV_392",-4.06825087381982,0.001,0.00136986301369863,-5.51271001743839,0.00763176895306859
"ASV_397",-3.56433708602524,0.001,0.00136986301369863,-5.36189004103577,0.00763176895306859
"ASV_406",-4.47377512212982,0.001,0.00136986301369863,-6.70045135776912,0.00763176895306859
"ASV_409",-6.84001895536586,0.001,0.00136986301369863,-8.13254798645743,0.00763176895306859
"ASV_411",-4.07882086435171,0.001,0.00136986301369863,-5.46976791874067,0.00763176895306859
"ASV_414",4.08557834489146,0.001,0.00136986301369863,6.73469065565524,0.00763176895306859
"ASV_416",6.86458617506555,0.001,0.00136986301369863,9.69611276453249,0.00763176895306859
"ASV_425",4.32561424472492,0.001,0.00136986301369863,3.98052480747981,0.00763176895306859
"ASV_427",8.27833259197733,0.001,0.00136986301369863,13.6328225089275,0.00763176895306859
"ASV_429",4.15225690487343,0.001,0.00136986301369863,6.55284155702714,0.00763176895306859
"ASV_435",4.52073038449995,0.001,0.00136986301369863,3.59229047560521,0.00763176895306859
"ASV_444",5.84214204012169,0.001,0.00136986301369863,9.5461936960751,0.00763176895306859
"ASV_454",6.22852467522889,0.001,0.00136986301369863,8.25401524176802,0.00763176895306859
"ASV_459",-8.42422127719186,0.001,0.00136986301369863,-8.63692134706643,0.00763176895306859
"ASV_490",-3.88546097739242,0.001,0.00136986301369863,-4.12080831024466,0.00763176895306859
"ASV_499",-5.96015659239445,0.001,0.00136986301369863,-6.08348709139849,0.00763176895306859
"ASV_503",-3.99499628920028,0.001,0.00136986301369863,-4.19214447594464,0.00763176895306859
"ASV_506",4.28454008763281,0.001,0.00136986301369863,5.46142193012188,0.00763176895306859
"ASV_514",-6.05231988425102,0.001,0.00136986301369863,-6.40209874843692,0.00763176895306859
"ASV_525",-4.5896866209454,0.001,0.00136986301369863,-6.07830067501616,0.00763176895306859
"ASV_527",-4.17634379588743,0.001,0.00136986301369863,-4.68282395236015,0.00763176895306859
"ASV_529",7.74720835963734,0.001,0.00136986301369863,13.1892800343966,0.00763176895306859
"ASV_531",-6.07398736859061,0.001,0.00136986301369863,-7.77016757980682,0.00763176895306859
"ASV_534",-5.26054102958765,0.001,0.00136986301369863,-4.25337046267124,0.00763176895306859
"ASV_545",-4.48126974281661,0.001,0.00136986301369863,-5.2329284217722,0.00763176895306859
"ASV_548",-7.38109739042398,0.001,0.00136986301369863,-5.26985283943756,0.00763176895306859
"ASV_550",-3.68729548180005,0.001,0.00136986301369863,-5.9818593348189,0.00763176895306859
"ASV_551",-5.15757977415413,0.001,0.00136986301369863,-7.31383356439057,0.00763176895306859
"ASV_553",-4.33650443354943,0.001,0.00136986301369863,-4.62135538491934,0.00763176895306859
"ASV_558",-4.74079152472308,0.001,0.00136986301369863,-6.69296033049709,0.00763176895306859
"ASV_562",-8.45497287317635,0.001,0.00136986301369863,-8.79788148702818,0.00763176895306859
"ASV_582",-4.40384609105973,0.001,0.00136986301369863,-5.62443599636957,0.00763176895306859
"ASV_586",-7.03307618333266,0.001,0.00136986301369863,-8.66302853742694,0.00763176895306859
"ASV_587",-6.05358138637067,0.001,0.00136986301369863,-7.7741168544206,0.00763176895306859
"ASV_589",-6.00662874120254,0.001,0.00136986301369863,-6.53090398768228,0.00763176895306859
"ASV_599",7.31648646298319,0.001,0.00136986301369863,8.66199121396266,0.00763176895306859
"ASV_601",3.86686900012734,0.001,0.00136986301369863,6.29856031691351,0.00763176895306859
"ASV_605",-6.70195515723737,0.001,0.00136986301369863,-9.3629177637214,0.00763176895306859
"ASV_607",-7.46844372113913,0.001,0.00136986301369863,-9.36040939319401,0.00763176895306859
"ASV_608",5.3092280609007,0.001,0.00136986301369863,7.93602872365031,0.00763176895306859
"ASV_616",-5.53446260342318,0.001,0.00136986301369863,-5.92694844954517,0.00763176895306859
"ASV_624",5.53979121420152,0.001,0.00136986301369863,5.5975088398765,0.00763176895306859
"ASV_629",3.50045400442341,0.001,0.00136986301369863,4.66489767307943,0.00763176895306859
"ASV_644",-3.86646519956009,0.001,0.00136986301369863,-5.00155221386949,0.00763176895306859
"ASV_649",-3.24428229649372,0.001,0.00136986301369863,-5.01247091059214,0.00763176895306859
"ASV_654",-4.71874714306363,0.001,0.00136986301369863,-6.34295379899776,0.00763176895306859
"ASV_655",-4.66037298115556,0.001,0.00136986301369863,-5.93130215346189,0.00763176895306859
"ASV_657",-8.27926047518828,0.001,0.00136986301369863,-8.10139119414925,0.00763176895306859
"ASV_665",-8.36184723178819,0.001,0.00136986301369863,-10.9915668320034,0.00763176895306859
"ASV_676",4.41931870822535,0.001,0.00136986301369863,4.64878237728307,0.00763176895306859
"ASV_678",-7.37186726791418,0.001,0.00136986301369863,-8.77499958908717,0.00763176895306859
"ASV_680",-5.08868421868437,0.001,0.00136986301369863,-6.40519678731103,0.00763176895306859
"ASV_683",4.96935157149433,0.001,0.00136986301369863,5.33350477180384,0.00763176895306859
"ASV_695",3.80331470231365,0.001,0.00136986301369863,5.14134294467059,0.00763176895306859
"ASV_698",-5.44616470011653,0.001,0.00136986301369863,-6.88587794654067,0.00763176895306859
"ASV_702",-4.70105664402128,0.001,0.00136986301369863,-5.12133518522301,0.00763176895306859
"ASV_707",5.04431732831459,0.001,0.00136986301369863,6.22780949472833,0.00763176895306859
"ASV_709",5.68600689716876,0.001,0.00136986301369863,5.43825319517132,0.00763176895306859
"ASV_721",-4.0506137292415,0.001,0.00136986301369863,-4.43924085799588,0.00763176895306859
"ASV_723",4.0219050547135,0.001,0.00136986301369863,4.50515999496198,0.00763176895306859
"ASV_725",3.53966042521988,0.001,0.00136986301369863,3.26546992811568,0.00763176895306859
"ASV_734",-6.83580499512588,0.001,0.00136986301369863,-8.11030888052472,0.00763176895306859
"ASV_745",-4.14978468442099,0.001,0.00136986301369863,-3.97481754251315,0.00763176895306859
"ASV_755",-5.56652684469836,0.001,0.00136986301369863,-6.64673492532249,0.00763176895306859
"ASV_768",-8.42893698953191,0.001,0.00136986301369863,-8.10104622107723,0.00763176895306859
"ASV_772",-3.9917415303233,0.001,0.00136986301369863,-4.4706525672261,0.00763176895306859
"ASV_776",-6.11145318414689,0.001,0.00136986301369863,-9.03112934769496,0.00763176895306859
"ASV_777",4.48101737676068,0.001,0.00136986301369863,5.45162197576356,0.00763176895306859
"ASV_790",-4.87883828105217,0.001,0.00136986301369863,-5.21788356789233,0.00763176895306859
"ASV_792",-6.74856700041912,0.001,0.00136986301369863,-8.85693502139572,0.00763176895306859
"ASV_804",-5.63750043557311,0.001,0.00136986301369863,-6.79292941954905,0.00763176895306859
"ASV_77",3.65562805456901,0.002,0.0025,4.07931293994335,0.00763176895306859
"ASV_79",-3.91037426298738,0.002,0.0025,-3.85452924832642,0.00763176895306859
