"taxon","t_stat","p_perm","q_value","coca_strength"
"ASV_8208",-1.1058704526175,0.36,0.42603550295858,2.29353855391345
"ASV_18456",-1.0829834977794,0.365,0.429411764705882,2.01622161545194
"ASV_12851",-0.893938243168544,0.372,0.435087719298246,1.90131252391503
"ASV_10164",-0.958169731001774,0.382,0.441142857142857,2.23519466768688
"ASV_11784",-1.10561087688031,0.386,0.441142857142857,2.03982392855452
"ASV_19698",-0.893005684090356,0.382,0.441142857142857,1.78440390959783
"ASV_9085",-0.862943310176245,0.386,0.441142857142857,1.76434132457015
"ASV_19292",-1.11490516726702,0.391,0.444318181818182,2.51614696778771
"ASV_4076",-0.964391586669205,0.428,0.48361581920904,1.91121403964775
"ASV_18022",-0.878327214416138,0.46,0.51685393258427,1.75003994226659
"ASV_10161",-0.780282182182941,0.485,0.541899441340782,2.22415439472519
"ASV_5969",-0.621738130361735,0.49,0.544444444444445,2.1200684983726
"ASV_12561",-0.81362011084731,0.501,0.552747252747253,1.94573923445879
"ASV_18188",-0.632319445662315,0.503,0.552747252747253,1.78544527960878
"ASV_8643",-0.755753201226913,0.508,0.553260869565217,2.23734312860556
"ASV_1196",-0.759878373726561,0.509,0.553260869565217,2.08746490328502
"ASV_7449",-0.778286819914024,0.544,0.588108108108108,2.38163314698986
"ASV_12780",-0.617742424016406,0.578,0.621505376344086,1.80630915993805
"ASV_13948",0.58628039814504,0.597,0.638502673796791,1.76328722884856
"ASV_18094",0.591549964350967,0.608,0.646808510638298,2.23767940225342
"ASV_20030",0.5843285180445,0.62,0.652631578947368,2.24624499990274
"ASV_13127",-0.518123996766847,0.619,0.652631578947368,2.07555090528187
"ASV_12870",-0.402233463454101,0.662,0.693193717277487,1.8029609203765
"ASV_4981",-0.558775188826697,0.696,0.725,2.63277218959468
"ASV_13777",-0.348617330471556,0.756,0.783419689119171,2.09849810528144
"ASV_9207",0.198336189199552,0.841,0.86701030927835,2.12026582660815
"ASV_14064",-0.258193078775896,0.854,0.875897435897436,1.87671942056953
"ASV_11991",0.154489858369551,0.91,0.928571428571429,1.92876889445257
"ASV_16803",-0.0935370700507634,0.922,0.931313131313131,2.07842383016797
"ASV_11241",-0.142942745023847,0.918,0.931313131313131,1.85301672800781
"ASV_6896",-0.0656485256564498,0.953,0.957788944723618,1.77685869830917
"ASV_9844",-0.00648566580459253,0.995,0.995,1.734308209782
