"taxon","t_stat","p_perm","q_value","coca_strength"
"ASV_5854",2.95986497422765,0.005,0.32,1.91010254279349
"ASV_9078",3.12050080610952,0.008,0.32,1.86286419545292
"ASV_3614",2.74125442406288,0.006,0.32,1.83016546554323
"ASV_1739",2.71546570551902,0.008,0.32,1.78140104875641
"ASV_16366",2.8682798900702,0.006,0.32,1.69818109058601
"ASV_2204",2.080866401577,0.017,0.566666666666667,1.91173051380727
"ASV_2007",1.34084170746024,0.132,0.944827586206897,2.9211194380023
"ASV_199",1.18052309814785,0.228,0.944827586206897,2.90138101924657
"ASV_80",-1.44230075072151,0.231,0.944827586206897,2.58388270351377
"ASV_4052",0.817498909967548,0.269,0.944827586206897,2.52106910375665
"ASV_12548",0.978745690306297,0.273,0.944827586206897,2.38161257871441
"ASV_11723",0.910235586503744,0.255,0.944827586206897,2.36133029085573
"ASV_7978",-0.97963952113702,0.201,0.944827586206897,2.34535146465341
"ASV_3923",1.54319321183195,0.08,0.944827586206897,2.34441526077675
"ASV_5045",1.42127868663633,0.172,0.944827586206897,2.33356416104203
"ASV_8208",1.84486788152397,0.042,0.944827586206897,2.28851802823323
"ASV_15148",1.08332487322913,0.221,0.944827586206897,2.26466896436914
"ASV_8643",1.50428141187876,0.161,0.944827586206897,2.23727624457048
"ASV_18094",1.36506465365948,0.108,0.944827586206897,2.23645082084024
"ASV_3328",1.01605452116836,0.23,0.944827586206897,2.1923375688282
"ASV_21917",0.949594001540068,0.245,0.944827586206897,2.18972984766767
"ASV_14517",1.51767107179405,0.069,0.944827586206897,2.16096944909701
"ASV_12567",1.10261503422742,0.196,0.944827586206897,2.15948289913484
"ASV_1905",-1.2463663768688,0.183,0.944827586206897,2.1410295453401
"ASV_20142",1.95139702995297,0.057,0.944827586206897,2.13901748309263
"ASV_18877",-1.41559971062057,0.132,0.944827586206897,2.12725891423334
"ASV_16803",-1.030778617893,0.211,0.944827586206897,2.08626059630655
"ASV_6917",1.39969087938646,0.123,0.944827586206897,2.07609743878059
"ASV_6633",-1.29819680334934,0.101,0.944827586206897,2.03715493551179
"ASV_1814",1.51900009114156,0.222,0.944827586206897,2.02234872429437
"ASV_17560",1.79238916782822,0.072,0.944827586206897,2.01606487049857
"ASV_23012",1.04435258364886,0.213,0.944827586206897,1.99760858563027
"ASV_20375",1.07698969630369,0.219,0.944827586206897,1.99124651731858
"ASV_15374",1.61224959646572,0.086,0.944827586206897,1.96622152734076
"ASV_3859",-1.3408910576602,0.13,0.944827586206897,1.96222182399683
"ASV_7679",1.03140897783661,0.227,0.944827586206897,1.90161362271416
"ASV_4871",1.75775353079232,0.076,0.944827586206897,1.88212867199919
"ASV_9406",1.76923543504245,0.155,0.944827586206897,1.87308568755704
"ASV_5406",1.00415579248658,0.234,0.944827586206897,1.85486273107477
"ASV_11241",1.95501938741165,0.15,0.944827586206897,1.85185175310052
"ASV_4626",1.13942693310282,0.267,0.944827586206897,1.8484613469984
"ASV_13605",1.50317630143688,0.076,0.944827586206897,1.8387889924379
"ASV_12070",1.45889047375847,0.069,0.944827586206897,1.82231592900491
"ASV_18188",1.55105204159495,0.049,0.944827586206897,1.79256966022483
"ASV_2212",1.77233401082819,0.036,0.944827586206897,1.78841667055948
"ASV_19698",-1.31851880936331,0.182,0.944827586206897,1.78753490794037
"ASV_18015",1.39440709348676,0.159,0.944827586206897,1.78613510123389
"ASV_3379",1.09648134006094,0.274,0.944827586206897,1.77361192635267
"ASV_9085",1.32387853059264,0.1,0.944827586206897,1.766233675869
"ASV_3425",1.11576509048998,0.238,0.944827586206897,1.76161895049664
"ASV_9635",1.59439581582897,0.135,0.944827586206897,1.75492139774223
"ASV_3125",1.41800763342559,0.156,0.944827586206897,1.74989674155888
"ASV_3163",1.82695388914758,0.089,0.944827586206897,1.74363768668316
"ASV_1632",-0.962364926821875,0.272,0.944827586206897,1.71116116784629
"ASV_7139",-1.35045066477178,0.27,0.944827586206897,1.70555222981936
"ASV_6743",-1.8565882267589,0.135,0.944827586206897,1.70389696510522
"ASV_4175",1.80517016493736,0.15,0.944827586206897,1.70090139504084
"ASV_4900",1.03192151530573,0.266,0.944827586206897,1.69618273025383
